L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
ܓܐܪܐ,[ˈɡe.rɑ],"(archery) arrow, dart
Peshitta, Ephesians 6:16:
‏ܘܥܡ ܗܠܝܢ ܣܒܘ ܠܟܘܢ ܣܟܪܐ ܕܗܝܡܢܘܬܐ. ܕܒܗܿ ܬܬܡܨܘܢ ܚܝܠܐ ܠܡܕܥܟܘ ܟܠܗܘܢ ܓܐܪ̈ܘܗܝ ܝܩܕ̈ܐ ܕܒܝܫܐ.‎‎wə-ʿam hālên saḇ[w] ləḵōn sakkərā ḏə-haymānūṯā, də-ḇāh ṯeṯməṣon ḥaylā la-məḏaʿʿāḵū ḵolləhōn gēraw[hy] yāqdē ḏə-ḇīšāAbove all, taking the shield of faith, wherewith ye shall be able to quench all the fiery darts of the wicked.",,
ܓܒܝܐ,[ɡabbɑjɑ],"exactor, tax collector, guard, officer, usher",,
ܓܒܝܘܬܐ,[ɡavˈju.θɑ],"choice, choosing, election, goodness",,
ܓܒܝܘܬܐ,[ɡavˈju.θɑ],"(formal, used with possessive suffixes as a title)",,
ܓܒܝܢܐ,[ɡ(ə)vinɑ],"(anatomy) eyebrow, brow, ridge, peak, summit",,
ܓܒܝܬܐ,[ɡ(ə)viθɑ(ʔ)],"(usually in the plural) collection; tribute, tax; offering,",,
ܓܒܪܐ,[ɡavrɑ],"man, husband, person, someone",,
ܓܒܪܘܬܐ,[ɡavruθɑ(ʔ)],"power, force, vigour, manhood, manliness, virility,",,
ܓܒܬܐ,[ɡ(ə)vɛttɑ],"cheese, curd",,
ܓܓܪܬܐ,[ɡaɡɡar(ə)θɑ],"(anatomy) larynx, gullet, throat, neck",,
ܓܕܐ,[ɡaddɑ(ʔ)],"lot, fortune, luck, fate, success, (with ܒ-) power,",,
ܓܕܘܕܐ,[ɡadˈdu.ðɑ],"unmarried youth, boy (from ten to eighteen years old)",,
ܓܕܘܦܐ,[ɡɑˈðo.fɑ],oar,,
ܓܕܝܫܐ,[ɡ(ə.)ˈði.ʃɑ],"heap, pile, sheaf, stock, hayloft",,
ܓܕܝܫܐ,[ɡ(ə.)ˈði.ʃɑ],"chance, randomness",,
ܓܕܝܫܐ,[ɡ(ə.)ˈði.ʃɑ],"chance, randomness",,
ܓܕܠܐ,[ɡ(ə)ðɑlɑ],"plaiting, twining, (by extension) anything twisted:",,
ܓܕܢܦܐ,[ɡəˈðɑn.pɑ],enclosed valley,,
ܓܕܪܐ,[ɡ(ə.)ˈðɑ.rɑ],"pond, pool, cistern",,
ܓܕܫܐ,[ɡɛðʃɑ(ʔ)],"incident, event, achievement, accident, woe, fortune,",,
ܓܘܐ,[ɡawwɑ(ʔ)],"inside, indoors, midst, core, inner part, (anatomy)",,
ܓܘܒܝܐ,[ɡubˈbɑ.jɑ],"choice, selection, election, collection, extract, (agriculture)",,
ܓܘܓܝ,[ɡ(ə.)ˈwɑ.ɣaj],spider,,
ܓܘܕܦܐ,[ɡuddɑfɑ(ʔ)],"blasphemy, reviling, insult, curse",,
ܓܘܙܐ,[ɡawzɑ],nut (tree and fruit; especially walnut),,
ܓܘܙܥܐ,[ˈɡuz.ʕɑ],"trunk, stump, rod, staff, stick, Synonym: ܫܒܛܐ‎, Peshitta,",,
ܓܘܚܟܐ,[ɡuħkɑ(ʔ)],"laughter, ridicule, derision, scorn",,
ܓܘܚܪܐ,[ˈɡuħ.rɑ],"cave, cavern, cleft",,
ܓܘܠܒܐ,[ˈɡul.bɑ],"pea, emmer",,
ܓܘܠܦܢܐ,[ɡulpɑnɑ(ʔ)],Alternative form of ܓܠܦܢܐ‎,,
ܓܘܠܬܐ,[ɡull(ə)θɑ(ʔ)],"cape, cloak, hood, cover, covering, coverlet, blanket,",,
ܓܘܡܐ,[ɡumɑ],"bean, Synonym: ܚܒܨܐ‎, kind of grain measure",,
ܓܘܡܨܐ,[ɡumˈmɑ.sˤɑ],"pit, ditch, depth, Peshitta, Matthew 15:14:, ‏ܫܒܘܩܘ",,
ܓܘܣܐ,[ˈɡaw.sɑ],"refuge, asylum",,
ܓܘܦܐ,[ˈɡaw.pɑ],"net, dragnet",,
ܓܘܪܒܐ,[ɡurbɑ],"sock, stocking (especially one made from wool), Synonym:",,
ܓܘܪܢܐ,[ɡurnɑ],"large vessel: stone bath, basin; water jar; pot, urn,",,
ܓܘܪܣܐ,[ɡurrɑsɑ(ʔ)],"ruin, destruction, breaking up, end of the month",,
ܓܘܫܡܐ,[ɡuʃmɑ],"(anatomy) body, (chemistry) solid, substance, matter;",,
ܓܙܒܪܐ,[ɡezavrɑ(ʔ)],"treasurer, steward",,
ܓܙܬܐ,[ɡɛzz(ə)θɑ],"wool, fleece",,
ܓܠܕܐ,[ɡɛldɑ(ʔ)],"(anatomy) skin, hide, leather",,
ܓܠܘܣܩܡܐ,[ɡ(ə)lusq(ə)mɑ(ʔ)],"chest, box, case, Synonyms: ܥܝܒܐ‎, ܩܒܘܪܬܐ‎, coffin,",,
ܓܠܘܬܐ,[ɡɑluθɑ(ʔ)],"exile, captivity, exiles, captives",,
ܓܠܝܕܐ,[ɡ(ə)liðɑ],"ice, icicle, crystal, cold",,
ܓܠܝܢܐ,[ɡɛljɑnɑ(ʔ)],"revelation, appearance, apparition, manifestation,",,
ܓܠܡܐ,[ˈɡal.mɑ],"rocky ground or ridge, shapeless mass, spoils",,
ܓܠܦܢܐ,[ɡɛlpɑnɑ(ʔ)],"wing, feather, fin",,
ܓܠܦܢܐ,[ɡɛlpɑnɑ(ʔ)],"chisel, (surgery) scalpel",,
ܓܠܦܢܐ,[ɡɛlpɑnɑ(ʔ)],"chisel, (surgery) scalpel",,
ܓܠܩܐ,[ɡalqɑ(ʔ)],"tub, jar",,
ܓܡܘܪܬܐ,[ɡ(ə)murtɑ],"coal (especially live coal), hot volcanic rock, (in",,
ܓܡܪܐ,[ɡ(ə)mɑrɑ(ʔ)],"perfecting, completion, consummation, equipping, (pathology)",,
ܓܢܒܐ,[ɡannɑvɑ],thief,,
ܓܢܒܘܬܐ,[ɡannɑvuθɑ],"theft, thievery, plunder",,
ܓܢܒܪܐ,/ɡanbɑrɑ/,"strong man, giant, hero, champion",,
ܓܢܒܪܐ,/ɡanbɑrɑ/,(astronomy) Orion,,
ܓܢܒܬܐ,[ɡannɑvtɑ],thief,,
ܓܢܘܡܐ,[ɡ(ə)nomɑ(ʔ)],"thought, judgement, maxim, decree, sentence",,
ܓܢܘܢܐ,[ɡ(ə)nonɑ(ʔ)],"bed, couch (especially bridal bed or chamber), (figuratively)",,
ܓܢܣܐ,[ɡɛnsɑ(ʔ)],"genus, kind, type, sort, family, familial relation,",,
ܓܢܫܝܐ,[ɡɛnnɛʃjɑ(ʔ)],"sciatic nerve, (by extension) thigh, sciatica",,
ܓܢܬܐ,[ɡann(ə)θɑ],"garden, park",,
ܓܦܦܐ,[ɡ(ə)fɑfɑ(ʔ)],(anatomy) back,,
ܓܦܪܐ,[ɡɛpˈpɑ.rɑ],"(anatomy) claw, talon",,
ܓܦܬܐ,[ɡ(ə)fɛttɑ],"vine, Synonym: ܕܠܝܬܐ‎ (dālīṯā)",,
ܓܨܐ,[ɡasˤsˤɑ(ʔ)],"(mineralogy) gypsum, chalk, lime, mortar, plaster",,
ܓܪܒܝܐ,[ɡarb(ə)jɑ(ʔ)],north wind,,
ܓܪܓܐ,[ɡɛrɡɑ(ʔ)],"bait, lure, thread, rope, snare, toil, net, web, (medicine)",,
ܓܪܓܫܬܐ,[ɡarˈɡɛʃ.tɑ],"lump of clay, earth",,
ܓܪܝܨܬܐ,[ɡ(ə)risˤtɑ(ʔ)],"cake, loaf, Synonym: ܟܥܟܐ‎",,
ܓܪܡܐ,[ɡarmɑ],"(anatomy) bone, crustacean shell, kernel, stone (of",,
ܓܪܦܐ,[ɡarpɑ],flood,,
ܓܫܘܫܐ,[ɡɑʃoʃɑ],"spy, scout, searcher, explorer, (medicine) palpitation",,
ܓܫܘܫܘܬܐ,[ɡɑʃoʃuθɑ],"spying, espionage, scouting, searching, exploration",,
ܓܫܪܐ,[ɡɛʃrɑ],"(architecture) bridge, beam, plank, axle",,
ܕ,[dɑlaθ],"daleth, fourth letter of the Syriac alphabet",,
ܕ,[dɑlaθ],number four (4),,
ܕܐܒܬܐ,[de(ʔ)vtɑ],"wolf, she-wolf",,
ܕܒܒܐ,[dɛbbɑvɑ],fly,,
ܕܒܘܪܬܐ,[dɛbbortɑ(ʔ)],"bee, wasp, hornet",,
ܕܒܚܐ,[dɛvħɑ(ʔ)],"sacrifice, victim",,
ܕܒܝܚܘܬܐ,[d(ə)viħuθɑ],"sacrificing, sacrifice, offering, victim",,
ܕܒܝܩܐ,[dabbiqɑ(ʔ)],"adhesive, connected, attached, contiguous, cleaving,",,
ܕܒܝܩܐ,[dabbiqɑ(ʔ)],"adherent, follower, (grammar) conjunctive pronoun,",,
ܕܒܫܬܐ,[dabbɑʃtɑ(ʔ)],honey bee,,
ܕܓܢܐ,[dɛɣnɑ],"ophthalmitis, blindness, bleariness, heavy snow",,
ܕܕܪܐ,[daddɑrɑ],"elm, oak",,
ܕܕܬܐ,[dɑðtɑ],"paternal aunt (father's sister), cousin, beloved, dear",,
ܕܗܩܢܐ,[dahˈqɑ.nɑ],"prefect, mayor",,
ܕܘܒܩܐ,[dubˈbɑ.qɑ],"joint, connection, glue, solder, birdlime, (of a book)",,
ܕܘܒܪܐ,[dubbɑrɑ(ʔ)],"guidance, direction, instruction, training, way, manner,",,
ܕܘܓܠܐ,[duɡɡɑlɑ(ʔ)],"falsehood, lie, lying, Synonyms: ܕܓܠܐ‎, ܟܕܒܐ‎",,
ܕܘܗܢܐ,[duhhɑnɑ(ʔ)],"fat, fatness, restoration, recovery; strengthening",,
ܕܘܚܢܐ,[duħnɑ],millet,,
ܕܘܟܪܢܐ,[duxrɑnɑ(ʔ)],"memory, remembrance, commemoration, memorial, portion",,
ܕܘܟܬܐ,[duk(kə)θɑ(ʔ)],"spot, place, position, room, post, office, book passage,",,
ܕܘܡܪܐ,[dummɑrɑ(ʔ)],"amazement, wonder, marvel, stupor, admiration",,
ܕܘܥܬܐ,[duʕtɑ(ʔ)],"sweat, perspiration, (figuratively) work, toil, juice,",,
ܕܘܪܟܬܐ,[durk(ə)θɑ(ʔ)],"treading, (agriculture) treading out wheat, step, footstep,",,
ܕܘܪܩܝܢܐ,[do.raqˈqi.nɑ],"apricot, peach",,
ܕܘܪܫܐ,[durrɑʃɑ(ʔ)],"training, teaching, instruction, exercise, experience,",,
ܕܚܠ,[d(ə.)ˈħɛl],"to fear, to revere, to panic",,
ܕܚܠܬܐ,[dɛħl(ə)θɑ],"fear, dread, object of fear or reverence; icon, idol,",,
ܕܚܫܐ,[daħʃɑ(ʔ)],"attendant, guard, officer, lictor, yeoman",,
ܕܝܘܐ,[dajwɑ],"demon, devil, evil spirit",,
ܕܝܘܩܐ,[dɑjoqɑ(ʔ)],"watching, observing, spectating",,
ܕܝܘܩܐ,[dɑjoqɑ(ʔ)],"watcher, observer, spectator",,
ܕܝܘܬܐ,[d(ə)joθɑ],ink,,
ܕܝܙܐ,[dizɑ],wild boar,,
ܕܝܠܝܘܬܐ,[dilɑjuθɑ],"characteristic, property, quality, attribute; peculiarity",,
ܕܝܢܪܐ,[de(j)nɑrɑ(ʔ)],"denarius, gold dinar, dirham",,
ܕܟܪܐ,[ˈdɛx.rɑ],"male, man, Peshitta, Mark 10:6:, ‏ܡܢ ܒܪܫܝܬ ܕܝܢ. ܕܟܪܐ",,
ܕܠܦܝܢܐ,[dɛlpinɑ],"dolphin (mammal), Synonym: ܡܣܪܐ‎, (nautical) kind of",,
ܕܠܦܝܢܐ,[dɛlpinɑ],(astronomy) Delphinus,,
ܕܡܐ,[d(ə)mɑ(ʔ)],"blood, (figuratively) juice, sap, (figuratively) life",,
ܕܡܘܬܐ,[d(ə)muθɑ],"likeness, reflection, image, form, figure, shape, (astronomy)",,
ܕܡܝܐ,[d(ə)majjɑ],"price, hire, value, ransom",,
ܕܡܥܬܐ,[dɛmʕ(ə)θɑ],"tear, teardrop, drop (of any liquid), (figuratively)",,
ܕܢܚܐ,[dɛn.ħɑ],"sunrise, dawn, Synonyms: ܡܕܢܚܐ‎, ܢܘܓܗܐ‎, ܒܗܪܐ‎, ܫܘܦܪܐ‎,",,
ܕܦܐ,[dappɑ],"pole, beam, plank, joist, board, tablet, table, diptych,",,
ܕܦܪܢܐ,[dafrɑnɑ(ʔ)],juniper,,
ܕܩܘܩܐ,[dɑqoqɑ(ʔ)],pestle,,
ܕܩܢܐ,[daqnɑ(ʔ)],"beard, (anatomy) chin",,
ܕܩܩܐ,[d(ə)qɑqɑ(ʔ)],"grinding, crushing, pulse, beat, throb, rocky ground,",,
ܕܩܪܐ,[d(ə)qɑrɑ(ʔ)],"blow, stroke, thrust, stab, prick",,
ܕܪܒܐ,[darbɑ],"way, road, Synonyms: ܐܘܪܚܐ‎, ܫܒܝܠܐ‎",,
ܕܪܓܘܫܬܐ,[darˈɡuʃ.tɑ],"litter, bed, cradle",,
ܕܪܕܐ,[dardɑ],vulture,,
ܕܪܕܪܐ,[dard(ə)rɑ(ʔ)],"thistle, thorn",,
ܕܪܡܐ,[d(ə)rɑmɑ(ʔ)],"drama, play, fable",,
ܕܪܡܢܐ,[darmɑnɑ(ʔ)],"drug, remedy, medicine, Synonyms: ܡܘܕܟܐ‎, ܣܡܐ‎, ܥܘܕܪܢܐ‎,",,
ܕܪܥܐ,[d(ə)rɑʕɑ(ʔ)],"(anatomy) arm, upper arm; elbow; shoulder, forequarter,",,
ܕܪܩܘܢܐ,[d(ə)rɑqonɑ(ʔ)],"snake, serpent, dragon",,
ܕܪܬܐ,[dɑrtɑ],"homestead, dwelling, enclosure, pen, fold, yard, (architecture)",,
ܕܫܢܐ,[dɑʃnɑ(ʔ)],"gift, present, Synonyms: ܩܘܪܒܢܐ‎, ܡܬܠܐ‎, ܙܒܕܐ‎",,
ܕܫܬܐ,[daʃtɑ(ʔ)],"plain, desert",,
ܕܬܐ,[dɑθɑ(ʔ)],"judgement, edict, law, Synonym: ܕܝܢܐ‎",,
ܗ,[he(ʔ)],"he, fifth letter of the Syriac alphabet",,
ܗ,[he(ʔ)],number five (5),,
ܗܒܒܐ,[habbɑvɑ(ʔ)],"flower, Synonyms: ܣܡܕܪܐ‎, ܦܩܚܐ‎",,
ܗܒܬܐ,[habb(ə)θɑ(ʔ)],"flower, blossom, bloom",,
ܗܓܡܘܢܐ,[heɣmonɑ(ʔ)],"hegemon, leader, prefect, praetor, governor, (Christianity)",,
ܗܕܐ,[hɑðeʔ],(demonstrative) this,,
ܗܕܐ,[hɑðeʔ],"(demonstrative) this thing, this one",,
ܗܕܐܝܠ,[h(ə.)ðɑˈʔe̝l],"(figuratively) altar, Peshitta, Ezekiel 43:15:, ‏ܘܗܕܐܝܠ",,
ܗܕܡܐ,[haddɑmɑ(ʔ)],"(anatomy) body part, limb, member (especially male",,
ܗܘܠܐ,[hulɑ],"matter, material, Synonym: ܝܬܐ‎ (yāṯā), fuel, firewood,",,
ܗܘܢܐ,[hawnɑ(ʔ)],"mind, intelligence",,
ܗܘܦܪܟܝܐ,[hu(p)parkijɑ(ʔ)],"province, prefecture, diocese, eparchy",,
ܗܘܬܐ,[haw(wə)θɑ],"pit, abyss, deep, cavern, wind, destruction",,
ܗܝܒܐ,[hivɑ(ʔ)],"pickaxe, mattock",,
ܗܝܟܠܐ,[hajk(ə)lɑ],"palace, temple, church, (architecture) nave, shrine,",,
ܗܝܡܢܘܬܐ,[hajmɑnuθɑ(ʔ)],"faith, belief, faithfulness, fidelity, trust, confidence,",,
ܗܟܝܠ,[hɑxe(j)l],"now, thus far, to this point",,
ܗܟܝܠ,[hɑxe(j)l],"(postpositively) so, then, thus, therefore",,
ܗܠܝܢ,[hɑle(j)n],(demonstrative) these,,
ܗܠܝܢ,[hɑle(j)n],"(demonstrative) these things, these ones",,
ܗܡܢ,[hɑˈmɑn],"death, place of the dead, hell",,
ܗܡܢܝܟܐ,[hamnixɑ(ʔ)],"necklace, Synonym: ܥܩܐ‎",,
ܗܢܝܢܐ,[hɛnjɑnɑ(ʔ)],"use, utility, advantage, profit, gain",,
ܗܪܓܐ,[hɛrɡɑ(ʔ)],"study, contemplation, meditation, musing",,
ܗܪܗܪܐ,[harhɑrɑ(ʔ)],"fata morgana, mirage, vision",,
ܗܪܡܣܐ,[hɛrmɑsɑ(ʔ)],(architecture) roof's crossbeam,,
ܘ,[waw],"waw, sixth letter of the Syriac alphabet",,
ܘ,[waw],number six (6),,
ܘ-,[w(ə)-],"and, while, when, as, then, various other senses: yet,",,
ܘܙܐ,[wazzɑ(ʔ)],"goose, gander",,
ܘܙܝܪܐ,[wazzirɑ],"vizier, minister, vicegerent",,
ܘܙܬܐ,[wazz(ə)θɑ],goose,,
ܘܝܠܐ,[we(j)lɑ(ʔ)],"veil, curtain, cover",,
ܘܝܩܝܦܕܝܐ,[wiqipɛdjɑ(ʔ)],Wikipedia,,
ܘܠܝܬܐ,[wɑliθɑ],"that which is due or right; what must be done, appropriateness,",,
ܘܥܕܐ,[waʕdɑ(ʔ)],"appointed time, appointment, appointed sign, signal,",,
ܘܨ,[ˈwasˤ],"sweet flag, Acorus calamus",,
ܘܪܕܐ,[ˈwar.dɑ],"rose, flower, Synonyms: ܗܒܒܐ‎, ܗܒܬܐ‎, ܣܡܕܪܐ‎, ܦܩܚܐ‎,",,
ܘܪܙܐ,[warzɑ(ʔ)],"wild boar, Synonym: ܕܝܙܐ‎",,
ܘܪܝܕܐ,[warˈri.ðɑ],"(anatomy) vein, artery, nerve, root, stem, trunk",,
ܘܪܢܐ,[ˈwar.nɑ],kind of large lizard,,
ܘܪܫܢܐ,[warʃɑnɑ],woodpigeon,,
ܙ,[zajn],"zayn, seventh letter of the Syriac alphabet",,
ܙ,[zajn],number seven (7),,
ܙܒܕܐ,[zɛvdɑ(ʔ)],"gift, dowry, dower, Synonym: ܩܘܪܒܢܐ‎",,
ܙܒܝܠܐ,[zabbilɑ(ʔ)],"basket, frail",,
ܙܒܠܐ,[zɛvlɑ(ʔ)],"dung, manure, excrement",,
ܙܓܘܐ,[zaɣwɑ],(alchemy) lead,,
ܙܓܘܓܝܬܐ,[z(ə)ɣuɣiθɑ],"glass (substance), (by extension) any vessel made of",,
ܙܓܪܘܪܐ,[zaɣrurɑ],"throat, jugular",,
ܙܕܝܩܘܬܐ,[zaddiquθɑ(ʔ)],"righteousness, justice, kindness, benefit, honesty,",,
ܙܕܩܐ,[zɛðqɑ(ʔ)],"propriety, rectitude, justice, law, rule, prescription,",,
ܙܕܩܬܐ,[zɛðq(ə)θɑ],"alms, charity",,
ܙܘܒܢܐ,[zubbɑnɑ],"selling, sale",,
ܙܘܓܐ,[zawɡɑ],"yoke, pair, couple, two-horse chariot, two-layered",,
ܙܘܓܠܐ,[zuɣallɑ],fledgling (especially squab),,
ܙܘܘܓܐ,[zuwwɑɣɑ(ʔ)],"marriage, wedding, matrimony, wedlock, spouse, copulation,",,
ܙܘܝܚܐ,[zujjɑħɑ(ʔ)],"procession, pomp, solemn ceremony, funeral, burial,",,
ܙܘܝܬܐ,[zɑˈwi.θɑ],"corner, Peshitta, 1 Peter 2, 6., ‏ܐܡܝܪ ܗܘ ܓܝܪ ܒܟܬܒܐ",,
ܙܘܣ,[zɛws],"(Greek mythology) Zeus, the planet Jupiter, (alchemy)",,
ܙܘܥܐ,[zawʕɑ],"shaking, trembling, vibration, moving, motion, movement,",,
ܙܘܪܐ,[z(ə)wɑrɑ(ʔ)],"fist, (anatomy) palm, hollow of the hand, Synonym:",,
ܙܘܪܕܝܬܐ,[zorˈdi.θɑ],(anatomy) throat,,
ܙܘܪܢܐ,[zurnɑ(ʔ)],"(music) pipe, flute, zurna, (anatomy) tibia",,
ܙܚܘܪܝܬܐ,[z(ə)ħoriθɑ(ʔ)],"kermes (insect), scarlet (color/colour), (in the plural)",,
ܙܝܙܐ,[zizɑ(ʔ)],"(architecture) cornice, corbel, eave",,
ܙܝܙܢܐ,[zizɑnɑ],"(botany) weed, tare, darnel, (figuratively) wicked",,
ܙܝܢܐ,[zajnɑ(ʔ)],"weapons, arms, armour, shield, armed force, implements,",,
ܙܝܩܐ,[ˈzi.qɑ],"storm, tempest, gust, gale, strong wind, (astronomy)",,
ܙܝܬܐ,[zajtɑ(ʔ)],"olive (tree and fruit), olive oil, (in the plural)",,
ܙܟܘܬܐ,[zɑxuθɑ(ʔ)],"victory, spoils, trophies, rule, command, goodness,",,
ܙܠܒܪܝܐ,[z(ə.)ˈlav.r(ə.)jɑ],eel,,
ܙܠܓܐ,[ˈzɛl.ɡɑ],"(of light) shine, brilliance, radiance; ray, (of fire)",,
ܙܡܝܪܬܐ,[z(ə)mirtɑ(ʔ)],"song, chant, hymn, psalm, melody",,
ܙܡܪܘܪܐ,[zamˈru.rɑ],"flute, water pipe, conduit",,
ܙܡܪܘܬܐ,[zammɑruθɑ(ʔ)],"musicianship, music",,
ܙܡܪܬܐ,[zammɑrtɑ(ʔ)],"singer, musician, psalmist",,
ܙܢܐ,[z(ə)nɑ(ʔ)],"type, kind, sort, form, species, method, manner, way,",,
ܙܢܒܝܠܐ,[zanbilɑ(ʔ)],Alternative form of ܙܒܝܠܐ‎,,
ܙܢܓܒܝܠ,[zanɡ(ə)vil],"ginger, Synonym: ܚܡܣܐ‎",,
ܙܢܓܪܐ,[zanɡɑrɑ(ʔ)],"verdigris, rust",,
ܙܩܝܦܐ,[z(ə)qifɑ(ʔ)],"cross, crucifix, Synonym: ܨܠܝܒܐ‎ (ṣəlīḇā), crucifixion,",,
ܙܩܝܦܐ,[z(ə)qifɑ(ʔ)],"high, raised up, crucified, arrogant, pompous, difficult,",,
ܙܩܝܦܐ,[z(ə)qifɑ(ʔ)],"high, raised up, crucified, arrogant, pompous, difficult,",,
ܙܩܦ,/z(ə)qaf/,"(transitive) to crucify, Synonym: ܨܠܒ‎",,
ܙܩܦܐ,[z(ə)qɑfɑ(ʔ)],"stake, pole, palisade, (grammar, orthography) name",,
ܙܩܪܐ,[zaqqɑrɑ(ʔ)],weaver,,
ܙܪܕܐ,[zar(ə)dɑ],chain mail coat,,
ܙܪܘܒܕ,[zurubɑð],"shampoo ginger, zerumbet (Zingiber zerumbet)",,
ܙܪܘܥܐ,[zɑroʕɑ(ʔ)],sower,,
ܙܪܙܘܪܐ,[zarzurɑ],Alternative form of ܙܪܙܝܪܐ‎ (zarzīrā),,
ܙܪܙܝܪܐ,[zarzirɑ],starling,,
ܙܪܢܝܟܐ,[zarnixɑ],"arsenic, orpiment",,
ܙܪܢܦܐ,[zarˈnɑ.fɑ],giraffe,,
ܙܪܩܐ,[ˈzɑr.qɑ],"blue, sky blue; pale green, blue-eyed, (by extension)",,
ܙܪܬܐ,[zartɑ(ʔ)],"span (of the hand), (anatomy) hand, fist",,
ܚܐܘܬܐ,[ħe(ʔ)wtɑ(ʔ)],"butter, thickened milk, clotted cream",,
ܚܐܦܝ,[ˈħe.faj],kind of gnat,,
ܚܒܐ,[ħabbɑ(ʔ)],grain (unit of measure),,
ܚܒܘܪܐ,[ħabburɑ],"steam, vapour, smoke, fume",,
ܚܒܘܫܐ,[ħabbuʃɑ],"kind of apple, peach",,
ܚܓܠܐ,[ħaɣlɑ],partridge,,
ܚܓܠܬܐ,[ħaɣl(ə)θɑ],partridge,,
ܚܓܣܐ,[ħ(ə)ɣɑsɑ(ʔ)],hyrax,,
ܚܕܒܫܒܐ,[ħaðb(ə)ʃabbɑ],"Sunday, Synonyms: ܝܘܡܐ ܕܚܕ‎, ܒܝܬ ܫܒܘܥܬܐ‎",,
ܚܕܚܝܙܐ,[ħaðħizɑ(ʔ)],nightingale,,
ܚܕܝܐ,[ħaðjɑ(ʔ)],"(anatomy) chest, breast",,
ܚܘܒܝܐ,[ħuvjɑ(ʔ)],"darkness, gloom",,
ܚܘܓܒܐ,[ˈħuɣ.bɑ],"idol, shrine, temple, temple guardian",,
ܚܘܓܬܐ,[ħuɣtɑ],"circle, sphere, orb, globe, (astronomy) halo, corona,",,
ܚܘܕܪܐ,[ˈħuð.rɑ],"revolution, circling, going around, (geometry) circle;",,
ܚܘܕܬܐ,[ħud.dɑ.θɑ],"renewal, renovation, restoration, (in the plural) repairs,",,
ܚܘܚܐ,[ħoħɑ],"thorn, Synonyms: ܣܠܘܐ‎, ܕܪܕܪܐ‎, ܟܘܒܐ‎, thornbush, bramble,",,
ܚܘܚܐ,[ħoħɑ],Alternative form of ܚܚܐ‎ (ḥaḥḥā),,
ܚܘܚܐ,[ħoħɑ],Alternative form of ܚܚܐ‎ (ḥaḥḥā),,
ܚܘܛܪܐ,[ħutˤrɑ(ʔ)],"stick, staff, rod, sceptre",,
ܚܘܝܐ,[ˈħɛw.jɑ],"snake, serpent, (figuratively) Satan",,
ܚܘܝܒܐ,[ħujjɑvɑ(ʔ)],"condemnation, accusation, allegation",,
ܚܘܝܕܐ,[ħujjɑðɑ(ʔ)],"joining, uniting, junction, union, unity, (business)",,
ܚܘܝܚܐ,[ħ(ə)wiħɑ(ʔ)],"glad, cheerful, spirited, affable, kind, willing, ready,",,
ܚܘܟܐ,[ˈħaw.kɑ],basil,,
ܚܘܠܡܛܐ,[ħulmɑtˤɑ(ʔ)],"large lizard, chameleon",,
ܚܘܠܡܢܐ,[ħulmɑnɑ(ʔ)],"health, healing, convalescence, recovery",,
ܚܘܡܐ,[ħummɑ(ʔ)],"heat, sultriness, glow",,
ܚܘܡܠܐ,[ħumˈmɑ.lɑ],"collection, gathering",,
ܚܘܡܫܐ,[ħumʃɑ],(fractional) fifth (⅕),,
ܚܘܡܫܐ,[ħumʃɑ],"abdomen, belly, loins, stomach",,
ܚܘܡܫܐ,[ħumʃɑ],"abdomen, belly, loins, stomach",,
ܚܘܦܐ,[ħawpɑ(ʔ)],"washing, cleansing",,
ܚܘܦܢܐ,[ˈħuf.nɑ],"handful, fistful, (anatomy) hollow or palm of the hand,",,
ܚܘܪܪܐ,[ħurˈrɑ.rɑ],"liberation, emancipation, manumission, enfranchisement,",,
ܚܘܫܒܐ,[ħuʃʃɑvɑ(ʔ)],"thought, idea, reckoning, opinion, account, reasoning,",,
ܚܘܫܒܢܐ,[ħuʃbɑnɑ(ʔ)],"reckoning, enumeration, numbering, number, arithmetic,",,
ܚܘܫܒܢܐ,[ħuʃbɑnɑ(ʔ)],small cushion,,
ܚܘܫܒܢܐ,[ħuʃbɑnɑ(ʔ)],small cushion,,
ܚܙܐ,[ħ(ə)zɑ(ʔ)],to see,,
ܚܙܘܐ,[ħɛzwɑ(ʔ)],"sight, vision, prophecy, appearance, form, figure,",,
ܚܙܝܪܐ,[ħ(ə)zirɑ(ʔ)],"pig, swine, hog",,
ܚܙܝܪܬܐ,[ħ(ə)zirtɑ],"pig, swine, sow, (medicine, in the plural) scrofula",,
ܚܚܐ,[ħaħħɑ],plum (tree and fruit),,
ܚܛܘܦܝܐ,[ħ(ə)tˤufjɑ(ʔ)],"abduction, removal, robbery, extortion, rape, rapine,",,
ܚܛܝܐ,[ħatˤtˤɑjɑ],sinner,,
ܚܛܬܐ,[ħɛtˤtˤ(ə)θɑ],(grain of) wheat,,
ܚܛܬܐ,[ħɛtˤtˤ(ə)θɑ],"(medicine) collyrium, (anatomy) nipple",,
ܚܛܬܐ,[ħɛtˤtˤ(ə)θɑ],"(medicine) collyrium, (anatomy) nipple",,
ܚܝܐ,[ħajje(ʔ)],"life, lives, salvation, subsistence, sustenance, nourishment",,
ܚܝܒܘܪܐ,[ħajburɑ(ʔ)],Alternative form of ܚܒܘܪܐ‎,,
ܚܝܛܘܬܐ,[ħajjɑtˤuθɑ],"sewing, seaming, tailoring",,
