L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
ავსტრიული,/avstʼriuli/,Austrian,,
ავტოგრაფი,/avtʼɔɡrapʰi/,autograph,,
ავტოკალამი,/avtʼɔkʼalami/,fountain pen,,
ავტოკოლონა,/avtʼɔkʼɔlɔna/,motorcade,,
ავტოკრატია,/avtʼɔkʼratʼia/,"autarchy, autarky",,
ავტოკრატიული,/avtʼɔkʼratʼiuli/,autocratic,,
ავტომატი,/avtʼɔmatʼi/,"automaton, slot machine, (weapon) assault rifle, (theory",,
ავტომატურად,/avtʼɔmatʼurad/,automatically,,
ავტომატური,/avtʼɔmatʼuri/,"automatic, self-acting",,
ავტონომია,/avtʼɔnɔmia/,autonomy,,
ავტონომიური,/avtʼɔnɔmiuri/,autonomous,,
ავტორი,/avtʼɔri/,"author, authoress, originator",,
ავტორიტარული,/avtʼɔritʼaruli/,authoritarian,,
ავტორიტეტულად,/avtʼɔritʼɛtʼulad/,authoritatively,,
ავტორობა,/avtʼɔrɔba/,authorship,,
ავტოსადგომი,/avtʼɔsadɡɔmi/,"layby, parking",,
ავტოსტოპი,/avtʼɔstʼɔpʼi/,hitchhiking,,
ავტოსტრადა,/avtʼɔstʼrada/,"autobahn, autostrada, autostrade",,
ავქოფაშვილი,/avkʰɔpʰaʃvili/,A  surname​.,,
ავღანეთი,/avɣanɛtʰi/,Afghanistan (a country in Asia),,
ავღანელი,/avɣanɛli/,Afghan (a person from Afghanistan),,
ავღანელი,/avɣanɛli/,"(Of person) Of Afghan descent
ავღანელი ჯარისკაციavɣaneli ǯarisḳaciAn Afghani soldier",,
ავღანური,/avɣanuri/,Afghan,,
ავყია,/avqʼia/,"foul-mouthed, foul-spoken",,
ავყიობა,/avqʼiɔba/,obloquy,,
ავხორცად,/avxɔrt͡sad/,"lasciviously, lewdly, lustfully, pruriently, salaciously",,
ავხორცი,/avxɔrt͡si/,"lascivious, lewd, lustful, prurient, salacious, venereal, voluptuous, sensualist, voluptuaries",,
ავხორცობა,/avxɔrt͡sɔba/,"lasciviousness, lewdness, prurience, pruriency, salaciousness,",,
ავხორცულად,/avxɔrt͡sulad/,"carnally, voluptuously",,
აზალაძე,/azalad͡zɛ/,A  surname​.,,
აზარიაშვილი,/azariaʃvili/,A  surname​.,,
აზარტული,/azartʼuli/,"venturesome, venturous",,
აზაურაშვილი,/azauraʃvili/,A  surname​.,,
აზბესტი,/azbɛstʼi/,asbestos,,
აზერბაიჯანი,/azɛrbaid͡ʒani/,Azerbaijan (a country in Europe and Asia),,
აზვიადებს,/azviadɛbs/,"to exaggerate, to overstate",,
აზვირთებული,/azvirtʰɛbuli/,"billowy, billowed, surged",,
აზია,/azia/,Asia,,
აზიმუტი,/azimutʼi/,azimuth,,
აზირაშვილი,/aziraʃvili/,A  surname​.,,
აზიური,/aziuri/,"Asian, Asiatic",,
აზმაიფარაშვილი,/azmaipʰaraʃvili/,A  surname​.,,
აზნაური,/aznauri/,"(historical) noble, belonging to the aznauri class",,
აზოტი,/azɔtʼi/,nitrogen,,
აზოტური,/azɔtʼuri/,nitrous,,
აზრი,/azri/,"opinion, thought",,
აზრიანად,/azrianad/,meaningfully,,
აზრიანი,/azriani/,"meaningful, reasonable",,
აზროვნება,/azrɔvnɛba/,thought,,
აზრუმელაშვილი,/azrumɛlaʃvili/,A  surname​.,,
აზღუდი,/azɣudi/,bra,,
ათავისუფლებს,/atʰavisupʰlɛbs/,to liberate,,
ათარიღებს,/atʰariɣɛbs/,to date (to determine the age of something),,
ათასი,/atʰasi/,thousand,,
ათასწლეული,/atʰast͡sʼlɛuli/,millennium,,
ათასწლოვანი,/atʰast͡sʼlɔvani/,millennial,,
ათაშანგი,/atʰaʃanɡi/,Synonym of სიფილისი (sipilisi),,
ათბობს,/atʰbɔbs/,(transitive) to warm,,
ათეიზმი,/atʰɛizmi/,atheism,,
ათეისტი,/atʰɛistʼi/,"atheist, infidel",,
ათეისტური,/atʰɛistʼuri/,atheistic,,
ათენი,/atʰɛni/,Athens,,
ათენური,/atʰɛnuri/,Athenian,,
ათესვინებს,/atʰɛsvinɛbs/,to make someone sow,,
ათეული,/atʰɛuli/,Group of something consisting of ten objects,,
ათვალიერებს,/atʰvaliɛrɛbs/,to look around,,
ათი,/atʰi/,"ten, 10",,
ათლეტი,/atʰlɛtʼi/,athlete,,
ათლეტიკა,/atʰlɛtʼikʼa/,athletics,,
ათლეტური,/atʰlɛtʼuri/,athletic,,
ათმარცვლიანი,/atʰmart͡svliani/,decasyllabic,,
ათობითი,/atʰɔbitʰi/,decimal,,
ათრევს,/atʰrɛvs/,to drag,,
ათქვეფილი,/atʰkʰvɛpʰili/,whisked,,
ათხოვებს,/atʰxɔvɛbs/,to lend,,
ათჯერადი,/atʰd͡ʒɛradi/,tenfold,,
აიაფებს,/aiapʰɛbs/,to cheapen,,
აიდა,/aida/,Ada,,
აივანი,/aivani/,balcony,,
აივნიანი,/aivniani/,balconied,,
აინტერესებს,/aintʼɛrɛsɛbs/,to be interested,,
აინშტაინიუმი,/ainʃtʼainiumi/,einsteinium,,
აირი,/airi/,"(chemistry) air, gas",,
აირღუმელი,/airɣumɛli/,gas-oven,,
აირწინაღი,/airt͡sʼinaɣi/,"nosebags, gas mask",,
აისბერგი,/aisbɛrɡi/,"berg, iceberg",,
აისი,/aisi/,sunrise,,
აკადემია,/akʼadɛmia/,academy,,
აკადემიკოსი,/akʼadɛmikʼɔsi/,academician,,
აკადემიურად,/akʼadɛmiurad/,academically,,
აკადემიური,/akʼadɛmiuri/,"academic, academic",,
აკაზმულობა,/akʼazmulɔba/,harness,,
აკაკი,/akʼakʼi/,"A male given name, equivalent to English Acacius",,
აკაკუნებს,/akʼakʼunɛbs/,to knock,,
აკანკალებული,/akʼankʼalɛbuli/,"agitated, doddered",,
აკაჟუ,/akʼaʒu/,cashew,,
აკაცია,/akʼat͡sia/,acacia,,
აკეთებს,/akʼɛtʰɛbs/,"(transitive) to make, (transitive) to mend",,
აკერებს,/akʼɛrɛbs/,"to clout, to piece, to vamp",,
აკვალანგი,/akʼvalanɡi/,aqualung,,
აკვამარინი,/akʼvamarini/,aquamarine,,
აკვანი,/akʼvani/,cradle,,
აკვარელი,/akʼvarɛli/,"wash-drawing, watercolour",,
აკვარელისტი,/akʼvarɛlistʼi/,watercolourist,,
აკვარიუმი,/akʼvariumi/,"aquaria, aquarium",,
აკვდება,/akʼvdɛba/,to die together with (somebody) or in the hands of somebody,,
აკვედუკი,/akʼvɛdukʼi/,aqueduct,,
აკვიატება,/akʼviatʼɛba/,obsession,,
აკვიატება,/akʼviatʼɛba/,"verbal noun of აიკვიატებს, აეკვიატება (aiḳviaṭebs, aeḳviaṭeba)",,
აკვიატებულად,/akʼviatʼɛbulad/,compulsively,,
აკვიატებული,/akʼviatʼɛbuli/,"obsessional, obtrusive",,
აკვირვებს,/akʼvirvɛbs/,to impress,,
აკვრევინებს,/akʼvrɛvinɛbs/,"(transitive) to make (someone) tie together, pack",,
აკლდამა,/akʼldama/,tomb,,
აკლებს,/akʼlɛbs/,(transitive) to reduce,,
აკლია,/akʼlia/,to lack,,
აკოლაშვილი,/akʼɔlaʃvili/,A  surname​.,,
აკორდეონი,/akʼɔrdɛɔni/,accordion,,
აკოფაშვილი,/akʼɔpʰaʃvili/,A  surname​.,,
აკრავს,/akʼravs/,to cover tightly,,
აკრი,/akʼri/,acre,acre,ˈeɪkɚ
აკრისტალებს,/akʼristʼalɛbs/,to crystallize,,
აკრობატი,/akʼrɔbatʼi/,"acrobat, contortionist, tumbler",,
აკრობატიკა,/akʼrɔbatʼikʼa/,acrobatics,,
აკროპოლისი,/akʼrɔpʼɔlisi/,acropolis,,
აკროსტიქი,/akʼrɔstʼikʰi/,acrostic,,
აკრძალვითად,/akʼrd͡zalvitʰad/,"prohibitively, nattily, neatly, shipshape, trimly",,
აკრძალვითი,/akʼrd͡zalvitʰi/,"prohibitive, prohibitory",,
აკრძალული,/akʼrd͡zaluli/,forbidden,,
აკუთა,/akʼutʰa/,"(Middle Georgian) cookstove, hearth (a fireplace made",,
აკულაშვილი,/akʼulaʃvili/,A  surname​.,,
აკუმულატორი,/akʼumulatʼɔri/,accumulator,,
აკურატულად,/akʼuratʼulad/,accurately,,
აკურატულობა,/akʼuratʼulɔba/,"neatness, orderliness",,
აკურთხებს,/akʼurtʰxɛbs/,"(Christianity) to bless (with a prayer, holy water, etc)",,
აკუსტიკა,/akʼustʼikʼa/,"acoustic, acoustics, phonics",,
აკუსტიკური,/akʼustʼikʼuri/,"acoustic, phonic",,
ალაგარდაშვილი,/alaɡardaʃvili/,A  surname​.,,
ალაგებს,/alaɡɛbs/,"to stow, to tidy, to collocate",,
ალაგი,/alaɡi/,"place, service, job",,
ალავერდაშვილი,/alavɛrdaʃvili/,A  surname​.,,
ალავერდი,/alavɛrdi/,"A feast tradition in Georgia, when the tamada chooses",,
ალავერდი,/alavɛrdi/,Alaverdi Monastery,,
ალავერდი,/alavɛrdi/,"(Meskheti) alfalfa, lucerne, Medicago sativa, Synonym:",,
ალავერდი,/alavɛrdi/,"(Meskheti) alfalfa, lucerne, Medicago sativa, Synonym:",,
ალაზანი,/alazani/,Alazani (river in the Caucasus and main tributary of,,
ალალბედზე,/alalbɛdzɛ/,randomly,,
ალალი,/alali/,"honest, truthful, upright, connected by blood, deserving,",,
ალალმართლობა,/alalmartʰlɔba/,veracity,,
ალამი,/alami/,"flag, Synonyms: დროშა (droša), ბაირაღი (bairaɣi)",,
ალაო,/alaɔ/,malt,,
ალასანია,/alasania/,A  surname​.,,
ალაფი,/alapʰi/,"booty, trophy",,
ალაჰი,/alahi/,(Islam) Allah,,
ალბათ,/albatʰ/,probably,,
ალბათობა,/albatʰɔba/,"likelihood, probability",,
ალბანეთი,/albanɛtʰi/,Albania (a country in Europe),,
ალბანური,/albanuri/,"Albanian, Albanian",,
ალბატროსი,/albatʼrɔsi/,albatross,,
ალბერტი,/albɛrtʼi/,Albert,,
ალბინოსი,/albinɔsi/,albino,,
ალბომი,/albɔmi/,"album (book of pictures), album (group of audio recordings)",,
ალბორაშვილი,/albɔraʃvili/,A  surname​.,,
ალბუთაშვილი,/albutʰaʃvili/,A  surname​.,,
ალგებრა,/alɡɛbra/,algebra,,
ალგებრულად,/alɡɛbrulad/,algebraically,,
ალგებრული,/alɡɛbruli/,"algebraic, algebraical",,
ალგორითმი,/alɡɔritʰmi/,algorithm,,
ალდატი,/aldatʼi/,(obsolete) barren and infertile land,,
ალებასტრი,/alɛbastʼri/,alabaster,,
ალეგორია,/alɛɡɔria/,allegory,,
ალეგორიული,/alɛɡɔriuli/,"allegoric, allegorical",,
ალელიშვილი,/alɛliʃvili/,A  surname​.,,
ალეპო,/alɛpʼɔ/,Aleppo (a city in Syria),,
ალერგია,/alɛrɡia/,allergy,,
ალერგიული,/alɛrɡiuli/,allergic,,
ალერსი,/alɛrsi/,"caress, endearment",,
ალერსი,/alɛrsi/,"(obsolete, euphemistic) underwear, underpants",,
ალერსი,/alɛrsi/,"(obsolete, euphemistic) underwear, underpants",,
ალერსიანი,/alɛrsiani/,caressing,,
ალექსანდრა,/alɛkʰsandra/,Alexandra,,
ალექსანდრე,/alɛkʰsandrɛ/,"A male given name, equivalent to English Alexander.",,
ალექსანდრია,/alɛkʰsandria/,Alexandria (a city in Egypt),,
ალექსიძე,/alɛkʰsid͡zɛ/,A  surname​.,,
ალვა,/alva/,"Populus alba, white poplar",,
ალვეოლური,/alvɛɔluri/,alveolar,,
ალთუნაშვილი,/altʰunaʃvili/,A  surname​.,,
ალი,/ali/,"blaze, flame, fire",,
ალიაქოთი,/aliakʰɔtʰi/,"bustle, charivari, hurly-burly, topsy-turvydom, tumult, turmoil, welter",,
ალიბი,/alibi/,(law) alibi,,
ალიზი,/alizi/,brick,,
ალიკაპი,/alikʼapʼi/,gag,,
ალიმბარაშვილი,/alimbaraʃvili/,A  surname​.,,
ალიონი,/aliɔni/,"sunrise, dawn, daybreak",,
ალკოჰოლი,/alkʼɔhɔli/,alcohol,,
ალკოჰოლური,/alkʼɔhɔluri/,spirituous,,
ალმანახი,/almanaxi/,almanac,,
ალმასი,/almasi/,"adamant, diamond",,
ალო,/alɔ/,"A greeting used when answering the telephone, hello",,
ალპინიზმი,/alpʼinizmi/,mountaineering,,
ალპინისტი,/alpʼinistʼi/,"alpinist, climber, iceman, mountaineer",,
ალპური,/alpʼuri/,alpine,,
ალტერნატივა,/altʼɛrnatʼiva/,alternative,,
ალტერნატიულად,/altʼɛrnatʼiulad/,alternatively,,
ალტიმეტრი,/altʼimɛtʼri/,altimeter,,
ალტრუიზმი,/altʼruizmi/,altruism,,
ალტრუისტი,/altʼruistʼi/,altruist,,
ალტრუისტულად,/altʼruistʼulad/,altruistically,,
ალტრუისტული,/altʼruistʼuli/,altruistic,,
ალუაშვილი,/aluaʃvili/,A  surname​.,,
ალუბალი,/alubali/,sour cherry,,
ალუვიური,/aluviuri/,alluvial,,
ალუმინი,/alumini/,aluminium,,
ალუჩა,/alut͡ʃa/,"Prunus vachuschtii, Prunus divaricata",,
ალფა,/alpʰa/,alpha,,
ალქატი,/alkʰatʼi/,"(archaic) poor, impoverished, (archaic, of land) arid,",,
ალქიმია,/alkʰimia/,alchemy,,
ალქიმიკოსი,/alkʰimikʼɔsi/,alchemist,,
ალღო,/alɣɔ/,"feel, flair",,
ალხაზიშვილი,/alxaziʃvili/,A  surname​.,,
ამაზე,/amazɛ/,hereof,,
ამალა,/amala/,suite,,
ამალგამა,/amalɡama/,amalgam,,
ამანათაშვილი,/amanatʰaʃvili/,A  surname​.,,
ამანათი,/amanatʰi/,"package, parcel, (obsolete) hostage, (obsolete) entrusted",,
ამაო,/amaɔ/,"futile, nugatory, otiose, vain",,
ამაოდ,/amaɔd/,vainly,,
ამაოება,/amaɔɛba/,"futility, vanities, vanity",,
ამართლებს,/amartʰlɛbs/,to justify,,
ამარილისი,/amarilisi/,"amaryllis, belladonna",,
ამასთან,/amastʰan/,withal,,
ამატებს,/amatʼɛbs/,"to subjoin, to supplement, to affix, to add",,
ამაღელვებელი,/amaɣɛlvɛbɛli/,"alarming, emotive, stirring",,
ამაღელვებლად,/amaɣɛlvɛblad/,"alarmingly, excitingly, stirringly, touchingly",,
ამაღლებულად,/amaɣlɛbulad/,sublimely,,
ამაღლებული,/amaɣlɛbuli/,"exalted, high-toned, loftiest, sublime, topgallant,",,
ამაღლებულობა,/amaɣlɛbulɔba/,sublimity,,
ამაყად,/amaqʼad/,proudly,,
ამაყი,/amaqʼi/,"proud, gloried",,
ამაში,/amaʃi/,herein,,
ამახინჯებს,/amaxind͡ʒɛbs/,to uglify,,
ამბავი,/ambavi/,"news, story, narrative, yarn",,
ამბარდნიშვილი,/ambardniʃvili/,A  surname​.,,
ამბიცია,/ambit͡sia/,ambition,,
ამბობს,/ambɔbs/,(intransitive) to say,,
ამბორი,/ambɔri/,(dated) kiss,,
ამბოხება,/ambɔxɛba/,uprising,,
ამბოხებული,/ambɔxɛbuli/,insurgent,,
ამბრაზურა,/ambrazura/,"(architecture, military) embrasure, loophole, embrasure",,
ამერიკა,/amɛrikʼa/,America (the continents of North America and South America),,
ამერიკელი,/amɛrikʼɛli/,American (chiefly someone from the United States),,
ამერიკული,/amɛrikʼuli/,American,,
ამზადებს,/amzadɛbs/,to make,,
ამთავრებს,/amtʰavrɛbs/,to finish,,
ამთვისებელი,/amtʰvisɛbɛli/,perceptive,,
ამთქნარებს,/amtʰkʰnarɛbs/,to yawn,,
ამიაკი,/amiakʼi/,ammonia,,
ამიერიდან,/amiɛridan/,from now on,,
ამიერკავკასია,/amiɛrkʼavkʼasia/,Transcaucasia,,
ამით,/amitʰ/,"hereby, herewith, thereby, therewith, therewithal",,
ამინ,/amin/,amen,,
ამინაშვილი,/aminaʃvili/,A  surname​.,,
ამინდი,/amindi/,weather,,
ამირა,/amira/,"ameer, amir",,
ამირანი,/amirani/,"A male given name, Amirani",,
