L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
luksi,/lʊksí(ʔ)/,"terrapin, turtle, tortoise, padlock, lock",,
mahli,/məhlí(ʔ)/,"wind, air, atmosphere",,
mahli,/məhlí(ʔ)/,to blow,,
misa,/mĩːsá/,scar,,
nani,/nəní(ʔ)/,fish (animal),,
napoa,/naːpowá/,wild animal,,
napowa,/naːpowá/,wild animal,,
notakfish,/nʊtakfíʃ/,"beard, mustache",,
ofi,/ofí(ʔ)/,dog,,
ohoyo,/ohoːjó/,woman,,
ohoyo,/ohoːjó/,wife,,
otochchina,/õːtʊ́t.t͡ʃiːna(h)/,eight,,
otoklo,/õːtʊ́klo(h)/,seven,,
pinti,/pĩːtí(ʔ)/,"mouse, rat",,
piti,/pĩːtí(ʔ)/,"mouse, rat",,
pokkoli,/pʊ́k.koːli(h)/,ten,,
pokkoli,/pʊ́k.koːli(h)/,"ten, decade",,
pokkoli,/pʊ́k.koːli(h)/,"ten, (ordinal) tenth",,
shoshi,/ʃõːʃí/,"insect, bug, fly, worm, moth",,
siti,/sĩːtí/,snake,,
talowa,/taloːwá(h)/,to sing,,
ti,/tiː(ʔ)/,tea,tea,tˈiː
tikchi,/tiktʃí/,wife,,
vni,/aní(ʔ)/,"berry, nut, fruit",,
waak,/wáːk/,"cow, cattle, beef",,
yakoke,/yək.koːkéː/,"thank you, thanks",,
yannash,/jən.nə́ʃ/,"bison, buffalo",,
yvnnvsh,/jən.nə́ʃ/,"bison, buffalo",,
