L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
shv̀mshi,/ɕəm˧˩.ɕi˧/,nail (fastener).,,
shvngøt,/ɕə(˧).ŋɯt̚˥/,seven.,,
shvngøtsé,/ɕə(˧).ŋɯt̚˥.sɛ˥/,seventy.,,
shvt,/ɕɯt̚˥/,eight.,,
shvtsé,/ɕɯt̚˥.sɛ˥/,eighty.,,
shvwi,/ɕə(˧).wi˧/,blood.,,
shø̀m,/ɕɯm˧˩/,three.,,
shø̀msé,/ɕɯm˧˩.sɛ˥/,thirty.,,
shǿng,/ɕɯŋ˥/,tree.,,
shøp,/ɕɯp̚˥/,to record.,,
shøpdik,/ɕɯp̚˥.tik̚˥/,box; case; chest; trunk.,,
sìl,/sil˧˩/,army.,,
sìlsè,/sil˧˩.sɛ˧˩/,soldier.,,
sòngmè,/sɔŋ˧˩.mɛ˧˩/,needle (tool).,,
svdik,/sə(˧).tik̚˥/,box; case; chest; trunk.,,
svmi,/sə(˧).mi˧/,fire.,,
tì,/tʰi˧˩/,water.,,
tiq,/tʰiʔ˥/,one.,,
tiqsé,/tʰiʔ˥.sɛ˥/,ten.,,
tiqzǿng,/tʰiʔ˥.zɯŋ˥/,twenty.,,
vbì,/ʔə(˧).pi˧˩/,four.,,
vchuq,/ʔə(˧).t͡ɕʰuʔ˥/,six.,,
vgi,/ʔə(˧).ki˧/,dog.,,
vlè,/ʔə(˧).lɛ˧˩/,water buffalo.,,
vlò,/ʔə(˧).lɔ˧˩/,water buffalo.,,
vm,/ʔəm˧/,to eat (generic term).,,
vnàng,/ʔə(˧).nɑŋ˧˩/,light (weight).,,
vnàng,/ʔə(˧).nɑŋ˧˩/,corpse.,,
vnàng,/ʔə(˧).nɑŋ˧˩/,corpse.,,
vnaq,/ʔə(˧).nɑʔ˥/,black.,,
vnaq,/ʔə(˧).nɑʔ˥/,black.,,
vni,/ʔə(˧).ni˧/,to pour; to water.,,
vni,/ʔə(˧).ni˧/,headhair.,,
vni,/ʔə(˧).ni˧/,headhair.,,
wàng,/wɑŋ˧˩/,water.,,
wàr,/wɑɹ˧˩/,yellow.,,
yáng,/jɑŋ˥/,daytime.,,
zaq,/zɑʔ˥/,gold.,,
zida,/zi(˧).dɑ˧/,moon.,,
