L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
bawon,/ˈbaˌwon̪/,"money, food, or other provisions taken to school, work, or on a journey",,
bawon,/ˈbaˌwon̪/,"to bring or carry money, food and other provisions",,
bibihan,/biˈbihan̪/,"a duck farm., ducks' habitat; where ducks are commonly",,
bildo,/ˈbil̪d̪o/,"glass, a shard; a piece of broken glass",,
binali,/biˈn̪al̪iʔ/,That has been broken off or removed from a whole or,,
binali,/biˈn̪al̪iʔ/,Changed to a contrary or counterchanged order or direction;,,
binali,/biˈn̪al̪iʔ/,Changed to a contrary or counterchanged order or direction;,,
Bisaya,/biˈsajɐʔ/,Visayan (person),,
Bisaya,/biˈsajɐʔ/,"Cebuano (language) (see usage notes), A  surname, from",,
Bohol,/bɔˈhɔl/,"the province of Bohol, the island of Bohol",,
Bohol,/bɔˈhɔl/,"a  surname, from Cebuano",,
Bohol,/bɔˈhɔl/,"a  surname, from Cebuano",,
bombay,/ˈbumbaɪ/,"an onion; a monocotyledonous plant (Allium cepa), allied",,
bombay,/ˈbumbaɪ/,"(offensive, ethnic slur, vulgar) An Indian person.,",,
bombay,/ˈbumbaɪ/,"(offensive, ethnic slur, vulgar) An Indian person.,",,
botelya,/bo.tɛl.ja/,a bottle,,
bug-at,/buɡ.ˈʔat/,heavy,,
bugoy,/ˈbuˌɡɔɪ/,"truant, hoodlum, scalawag, misfit",,
bugoy,/ˈbuˌɡɔɪ/,"Having the character of a stereotypical gangster.
Bugoya jung Jun-jun oy!Jun-Jun is such a bugoy.",,
bukbok,/bukbuk/,"a woodboring beetle, a flour beetle",,
bukbok,/bukbuk/,"to beat, to clobber, Kung dili na nimo undangon karon",,
bukbok,/bukbuk/,"to beat, to clobber, Kung dili na nimo undangon karon",,
bulod,/ˈbuˌl̪od̪/,A bark beetle.,,
buluak,/buˈluʔak/,broken,,
bunot,/buˈn̪ot̪/,coconut husk,,
bunot,/buˈn̪ot̪/,"To shell, to husk or to shuck a coconut.",,
bunot,/buˈn̪ot̪/,To draw; to select by drawing.,,
busog,/ˈbuˌs̪ɡoʔɡ/,satiated; full,,
busog,/ˈbuˌs̪ɡoʔɡ/,to fill or supply fully with food; to feed; to satisfy,,
busog,/ˈbuˌs̪ɡoʔɡ/,(pathology) to engorge,,
butbot,/butbut/,"lie, Puro butbot man imo!You're full of lies!",,
butbot,/butbut/,"To tell a lie, to lie., Ayaw ko butboti, dili ko dali",,
Cebu,/sɛˈbuː/,a  surname,,
Chiongbian,/t͡ʃɔŋˈbjan/,"A Filipino-Chinese surname, from Hokkien​.",,
dagan,/ˈd̪a.ɡan/,"flow (of traffic, of a system, etc.), performance (of",run,ɹˈʌn
dagan,/ˈd̪a.ɡan/,"to run; to jog, to run (be a candidate in election)",run,ɹˈʌn
dakin-as,/d̪aˈkin̪ˌas̪/,"skid, slip, slide",,
dalag,/d̪aˈl̪aɡ/,of the colour yellow,,
dalag,/d̪aˈl̪aɡ/,the color yellow,,
dalin-as,/d̪aˈl̪in̪ˌas̪/,"skid, slip, slide",,
danaw,/ˈdanau̯/,"lake, lagoon",,
datu,/ˈdaːtuʔ/,"(chiefly historical) a datu, a wealthy person.",,
datu,/ˈdaːtuʔ/,wealthy.,,
day,/ˈd̪aɪ/,"(colloquial) A familiar address to a girl., A familiar",,
duganganan,/d̪uɡʌˈŋanan/,"(arithmetic, addition) augend; the number that is being",,
dughit,/ˈduɡhit/,"to poke at things high up to dislodge them
Dughita ang bunga, ayawg sak-a ― Knock the fruits down with a pole, don't climb up after them",,
dughit,/ˈduɡhit/,a pole to poke things down,,
duha,/duˈha/,"two, Synonym: dos",,
duha,/duˈha/,"(preceded with ""ang"") both; the two, ""Asa imo ani?""",,
duha-duha,/duhaˈduha/,"by pairs; two by two; two at a time, two for each person",,
duha-duha,/duhaˈduha/,"doubtful, uncertain or unlikely to happen.",,
duha-duha,/duhaˈduha/,"to doubt, to suspect, to hesitate, not do something",,
dulon,/ˈd̪uˌl̪on̪/,"a locust; any of the grasshoppers, usually swarming,",,
duruha,/duruha/,tandem,,
duruha,/duruha/,"two, both",,
exag,/ɪɡˈzɑdʒ/,"Excessively sentimental; oversentimental; overemotional.,",exaggerated,ɛɡzˈæd͡ʒɚɹˌeɪɾᵻd
foreigner,/ˈfɔɾinəɹ/,(ethnic slur) A person of white skin color.,foreigner,fˈɔːɹənɚ
galay,/ˈɡaˌl̪aɪ/,"the young leaves, leafstalks and stems of the sweet potato used as a vegetable",,
gikalag,/ɡiˈkaˌl̪aɡ/,(of a person) being haunted by a ghost,,
gisa,/ɡiˈsa/,"to sauté, to stir fry",,
gisa,/ɡiˈsa/,(of a spider) to bleed,,
harina,/(h)aˈɾi.na/,flour,,
has-has,/ˈhashas/,"To cheer, to applaud.",,
hiring,/ˈhiˌɾ̪iŋ/,"hearing; a proceeding at which discussions are heard.,",hearing,hˈɪɹɪŋ
hiring,/ˈhiˌɾ̪iŋ/,To eavesdrop.,hearing,hˈɪɹɪŋ
hita,/ˈhi.t̪aʔ/,"(anatomy) the crotch
Synonym: bilahan",,
hopia,/ˈho.pjaʔ/,"A flaky pastry with pork, mung bean or purple yam filling.",,
hopya,/ˈho.pjaʔ/,"A flaky pastry with pork, mung bean or purple yam filling.",,
hulga,/hul.ɡaʔ/,"a threat
Hulga sa pag-ulbo sa bulkanThreat of a volcanic eruption",,
hulga,/hul.ɡaʔ/,to threaten,,
iban,/ˈiban/,(arithmetic) the difference; the quantity obtained,,
iban,/ˈiban/,to deduct; to reduce in amount,,
igtagurha,/iːɡt̪aɡuɾ̪ha/,second cousin: cousins who have a common great-grandfather.,,
ihi,/ʔˈi.hiʔ/,"urine, pee",,
ihi,/ʔˈi.hiʔ/,"to urinate, to pee",,
ija,/iˈd͡ʒa/,"(Bohol, Southern Leyte) Eye dialect spelling of iya.",,
ikaduha,/ikaduˈha/,"second, Ikaduhang adlaw sa Hunyo ― Second day of June",,
ikaduha,/ikaduˈha/,the second placer; one (person or object) who is in,,
ikaduha,/ikaduˈha/,"(ordinal adverbial) second time, Sa ikaduhang pagbagting.",,
ikalima,/ikal̪ima/,"fifth; 5th, Synonym: (abbr.) ika-5",,
ikalima,/ikal̪ima/,the fifth place; below the fourth and above the sixth,,
ikalima,/ikal̪ima/,"(ordinal adverbial) fifth time, Sa ikalima niyang tawag.",,
ikanapulo,/ikanapulʊʔ/,"tenth; 10th, Synonym: (abbr.) ika-10",,
ikanapulo,/ikanapulʊʔ/,the tenth place; below the ninth and above the eleventh,,
ikanapulo,/ikanapulʊʔ/,(ordinal adverbial) tenth time,,
ikapito,/ikapit̪o/,"seventh; 7th, Synonym: (abbr.) ika-7",,
ikapito,/ikapit̪o/,the seventh place; below the sixth and above the eighth,,
ikapito,/ikapit̪o/,(ordinal adverbial) seventh time,,
ikasiyam,/ikas̪ijʌm/,"ninth; 9th, Synonym: (abbr.) ika-9",,
ikasiyam,/ikas̪ijʌm/,the ninth place; below the eighth and above the tenth,,
ikasiyam,/ikas̪ijʌm/,(ordinal adverbial) ninth time,,
ikatulo,/ikat̪ɔlʊ/,"third; 3rd, Synonym: (abbr.) ika-3, Ang kalibotan ang",,
ikatulo,/ikat̪ɔlʊ/,the third place; below the second and above the fourth,,
ikatulo,/ikat̪ɔlʊ/,"(ordinal adverbial) third time, Ikatulo na ni. ― This",,
ikaunom,/ika.unʊm/,"sixth; 6th, Synonym: (abbr.) ika-6",,
ikaunom,/ika.unʊm/,the sixth place; below the fifth and above the seventh,,
ikaunom,/ika.unʊm/,(ordinal adverbial) sixth time,,
ikaupat,/ika.upat̪/,"fourth; 4th, Synonym: (abbr.) ika-4, Ang Marte ang",,
ikaupat,/ika.upat̪/,the fourth place; below the third and above the fifth,,
ikaupat,/ika.upat̪/,"(ordinal adverbial) fourth time, Ikaupat na niyang",,
ikawalo,/ikawʌlo/,"eighth; 8th, Synonym: (abbr.) ika-8",,
ikawalo,/ikawʌlo/,the eighth place; below the seventh and above the ninth,,
ikawalo,/ikawʌlo/,(ordinal adverbial) eighth time,,
ilag,/ʔˈilaɡ/,"dodge, evasion; avoidance",,
ilag,/ʔˈilaɡ/,to dodge; to evade,,
Iloilo,/ʔiloˈʔilo/,"Iloilo (a province of the Philippines), Iloilo (a city",,
imburnal,/ʔimˈbuɾnɐl/,"a sewer tunnel; a sewage pipe, a manhole, Pagbantay",,
imburnal,/ʔimˈbuɾnɐl/,"(offensive) Having bad odor, especially in the mouth.,",,
inday,/ˈin̪ˌd̪aɪ/,a young girl,,
inga,/iˈŋaʔ/,mooing or lowing sound of cattle,,
ipos,/ˈipos̪/,cockroach,,
ispat,/ˈis̪ˌpat̪/,a flashlight; a battery-powered hand-held lightsource,spotlight,spˈɑːtlaɪt
itik,/ˈit̪ik/,a duck; any member of the family Anatidae,,
itikan,/iˈt̪ikan̪/,"a duck farm; where ducks are kept and fed., a place",,
kaduha,/kad̪uha/,"shortened form of makaduha:, (cardinal adverbial) twice:",,
kalag-kalag,/kal̪aɡˈkaˌl̪aɡ/,"All Souls’ Day, Halloween, All Souls' Day and All Saints'",,
kalagkalag,/kal̪aɡˈkaˌl̪aɡ/,"All Souls’ Day, Halloween, All Souls' Day and All Saints'",,
kalayo,/kal̪aˈjo/,"distance, remoteness",,
kalayo,/kal̪aˈjo/,"far, distant, remote",,
kalayo,/kal̪aˈjo/,(dialectal) alternative form of kayo,,
kalayo,/kal̪aˈjo/,(dialectal) alternative form of kayo,,
kalima,/kal̪ima/,"shortened form of makalima:, (cardinal adverbial) five",,
kamagong,/kamaˈɡoŋ/,"Diospyros blancoi; a persimmon tree from the Philippine Islands, now introduced into the East and West Indies",,
kamot,/kaˈmot/,"hand, arm",,
kamot,/kaˈmot/,to do (something) using the hands,,
kapito,/kapit̪o/,"short form of makapito:, (cardinal adverbial) seven",,
kaputol,/kaˈput̪ol̪/,The person one divides or splits a whole with.,,
kaputol,/kaˈput̪ol̪/,The part or piece that was broken off.,,
karaan,/kaˈɾaʔɐn/,Having lasted from a remote period; having been of,,
katkat,/kat̪ˈkat̪/,(informal) social climber,,
katkat,/kat̪ˈkat̪/,"To climb up, ascend",,
kaunom,/ka.unʊm/,"shortened form of makaunom:, (cardinal adverbial) six",,
kaupat,/ka.ɔpat̪/,"shortened form of makaupat:, (cardinal adverbial) four",,
kausa,/ka.ɔsa/,"shortened form of makausa:, (cardinal adverbial) once:",,
kayat,/ˈkaˌjat̪/,(vulgar) coitus; sexual intercourse,,
kayat,/ˈkaˌjat̪/,(vulgar) to fuck; to have sex,,
kayat,/ˈkaˌjat̪/,(vulgar) used as an expression similar to fuck,,
kayo,/ˈkaːyu/,fire; a (usually self-sustaining) chemical reaction,,
kimay,-aɪ,A person with a broken wrist or deformed hands.,,
kimay,-aɪ,To be unable to use the hands due to breakage or deformity.,,
kimay,-aɪ,Having deformed or broken hands and wrists.,,
kinaunahan,/kinʌ.unahʌn/,"initial, foremost; the very first., Sa Limasawa nahitabo",,
kinhas,/ˈkin̪ˌhas̪/,To collect or glean shellfish for food.,,
kinhason,/kin̪ˈhas̪ˌon̪/,"shellfish except echinoderms and crustaceans, seashell",,
kristo,/ˈkɾisto/,(gambling) bet collector in cockfighting,,
kulkog,/ˈkulkuɡ/,to insert something slender into an opening big enough,,
kulkol,/ˈkulkul/,the yellow-vented bulbul (Pycnonotus goiavier),,
kulkol,/ˈkulkul/,"grow to be gnarled, curled up",,
kulkol,/ˈkulkul/,gnarled,,
kulugpos,/kuˈluɡpus/,"to cross the forearms as a sign of repose
curl the legs up close to the body",,
kulukabildo,/kul̪ukaˈbil̪d̪o/,conversation,,
kuting,/ku.ˈjiŋ/,a bedbug; a small nocturnal insect of the family Cimicidae,,
kutis,/ˈkutis/,"skin texture, fineness of complexion",,
kutis,/ˈkutis/,to get a certain kind of complexion,,
labnot,/ˈl̪abˌn̪ot̪/,"To pull, To pull or grab by the hair.",,
lagay,/ˈl̪aˌɡaɪ/,the male genitalia,,
lanot,/ˈl̪an̪ot̪/,fiber,,
lapa,/ˈl̪apaʔ/,"(arithmetic, division) quotient; the result of division.",,
lapa,/ˈl̪apaʔ/,"to cut into sizable chunks or portions., to mutilate;",,
Lapulapu,/ˌlapuˈlaˑpu/,"Lapu-Lapu; the legendary chieftain of Mactan, the city",,
layas,/ˈlajas/,"to flee; to run away, to scram",,
layas,/ˈlajas/,"(dismissal) go away!, (literally) get out of here!",,
layas,/ˈlajas/,(often literary) runaway,,
layat,/ˈl̪aˌjat̪/,"To jump, leap. vault",,
layo,/ˈl̪ajo/,"distant, far, remote",,
limonsito,/limonˈsito/,"calamondin (Citrus × microcarpa, syn. ×Citrofortunella",,
liog,/ˈliʔoɡ/,"(anatomy) neck, (rare) part of clothing that fits a",,
liog,/ˈliʔoɡ/,"to hit the neck, to aim for the neck",,
litrato,/liˈtɾato/,"photograph, portrait",,
litrato,/liˈtɾato/,"to take a photograph, to have one's photograph's taken",,
lomboy,/ˈl̪ombɔɪ/,Syzygium cumini; an evergreen tree in the family Myrtaceae,,
lunga,/ˈl̪uŋa/,"The plant Sesamum indicum., sesame seed",,
lungag,/l̪uˈŋaʔɡ/,hole,,
lungag,/l̪uˈŋaʔɡ/,to make holes in an object or a surface,,
lusay,/lu.ˈsaj/,"(anatomy) a lymph node
Synonym: lisay",,
lusay,/lu.ˈsaj/,a seagrass,,
luto,/ˈl̪uˌt̪o/,to cook,,
luto,/ˈl̪uˌt̪o/,boiled rice,,
luto,/ˈl̪uˌt̪o/,blister,,
mabolo,/maˈbolo/,the edible fruit of the Diospyros blancoi; the velvet apple; the velvet persimmon,,
maka-unom,/makaʔuˈnʊm/,"(adverbial) sixth time; six times, Maka-unom na kana",,
makaduha,/makaduˈha/,"(cardinal adverbial) twice: two times, Makaduha na",,
makalima,/mʌkal̪ima/,"(cardinal adverbial) five times, Synonyms: maka-5,",,
makanapulo,/mʌkanapulʊʔ/,"(cardinal adverbial) ten times, Synonyms: maka-10,",,
makapito,/mʌkapit̪o/,"(cardinal adverbial) seven times, Synonyms: maka-7,",,
makasiyam,/mʌkas̪ijʌm/,"(adverbial) nine times, Synonyms: maka-9, ka-9, Makasiyam",,
makatulo,/makatuˈlo/,"(cardinal adverbial) thrice: three times, Makatulo",,
makaunom,/mʌka.unʊm/,"(cardinal adverbial) six times, Synonyms: maka-6, ka-6,",,
maluya,/maˈluja/,"weak, Synonym: huyang",,
masareal,/maˈs̪aɾ̪ˌjal̪/,"A confection of ground peanuts and sugar syrup similar to a marzipan. The sweets are originally from the city of Mandaue where they are sold in rectangular bars, sometimes precut into smaller ones, and wrapped in paper.",,
Masbate,/məs.ˈbɑ.tɛ/,"Masbate City, the capital city of Masbate province, Philippines.",,
Maxilom,/ˈmaksilom/,"a surname, most notably borne by general Arcadio Maxilom.",,
maya,/ˈmaja/,any bird of the genus Lonchura,,
maya,/ˈmaja/,(slang) bisexual; sexually attracted to both men and women,,
maya,/ˈmaja/,cheerful,,
maya,/ˈmaja/,to be jubilant,,
napulo,/napulʊʔ/,"ten; 10, Synonym: diyes or dyis",,
negro,/ˈnɪɡɾu/,"(offensive, vulgar) A dark-skinned person., (offensive,",,
nga,/ŋa/,"Expressing substance, composition
Balay nga bato.House of stone.",,
ngilo,/ŋiˈl̪o/,The irritating feeling produced when hearing sounds,,
ngilo,/ŋiˈl̪o/,To feel irritated by such sounds.,,
nimo,/niˈmo/,"(possessive, in the singular) your",,
niya,/niˈja/,his,,
niya,/niˈja/,him; her,,
pag-iban,/paɡ.ʔˈibʌn/,"(arithmetic) deduction, reduction; the process of deducting",,
pagbahin-bahin,/pʌɡ.bahin̪.ˈbahin̪/,(arithmetic) division; the process of dividing a number,,
pagdugang,/pʌɡ.ˈd̪uɡaŋ/,"(arithmetic) addition; the process of adding (two numbers).,",,
pagkuha,/pʌɡ.ˈkuhaʔ/,(arithmetic) subtraction; the process of subtracting,,
pagpilo-pilo,/pʌɡ.pil̪oʔpiˈl̪oʔ/,(arithmetic) multiplication; the process of adding,,
pagpuno,/pʌɡ.puˈnɔʔ/,(arithmetic) addition; the process of adding.,,
pamilyar,/pamilˈjaɾ/,familiar (known to one acquainted),,
pangitik,/paŋˈit̪ik/,clothes worn by (or like those of) pimps.,,
pangitik,/paŋˈit̪ik/,"work as (or like) a pimp., dress as (or like) a pimp.",,
Pari-an,/paˈɾiʔan/,"A barangay of Cebu City, Philippines, (historical)",,
paso,/ˈpas̪o/,(bingo) an instance where a player fails to declare,,
paso,/ˈpas̪o/,to march or participate in a ceremonial procession,,
paso,/ˈpas̪o/,"a burn; a physical injury caused by heat, cold, electricity,",,
paso,/ˈpas̪o/,to injure (a person or animal) with heat or caustic,,
paso,/ˈpas̪o/,"a burn; a physical injury caused by heat, cold, electricity,",,
paso,/ˈpas̪o/,to injure (a person or animal) with heat or caustic,,
patis,/ˈpaˌt̪is̪/,fish sauce,,
pato,/ˈpat̪u/,a duck; any member of the ducks form taxon in the family,,
patuka,/patɔkʌʔ/,"feed fowls (chickens, turkeys, partridges, etc.).",,
perya,/ˈpɛɾja/,"a fair; a funfair; an amusement park, a carnival, Synonym:",,
pinito,/pinɪˈtʊ/,"(multiplier) septuple; sevenfold, Having or containing",,
pirma,/piɾˈma/,signature,,
pirma,/piɾˈma/,to sign (make (a document) official by writing one's,,
pito,/pit̪o/,"seven; 7, Synonym: siyete or site, Pito ka buok ang",,
pito,/pit̪o/,"a whistle, the sound of a whistle",,
pito,/pit̪o/,"to make a whistling sound, Synonyms: taghoy, tihol,",,
pito,/pit̪o/,"a whistle, the sound of a whistle",,
pito,/pit̪o/,"to make a whistling sound, Synonyms: taghoy, tihol,",,
plas,/pl̪as̪/,flash,flash,flˈæʃ
plas,/pl̪as̪/,(photography) To flash.,flash,flˈæʃ
plas,/pl̪as̪/,To flush.,flush,flˈʌʃ
plas,/pl̪as̪/,"addition, (arithmetic) A plus sign: +.",plus,plˈʌs
plas,/pl̪as̪/,To add.,plus,plˈʌs
plas,/pl̪as̪/,To flush.,flush,flˈʌʃ
plas,/pl̪as̪/,"addition, (arithmetic) A plus sign: +.",plus,plˈʌs
plas,/pl̪as̪/,To add.,plus,plˈʌs
plas,/pl̪as̪/,"addition, (arithmetic) A plus sign: +.",plus,plˈʌs
plas,/pl̪as̪/,To add.,plus,plˈʌs
puklo,/puk.ˈloʔ/,(anatomy) the pubic region; mons pubis,,
puti,/puˈtɪʔ/,bright and colourless; reflecting equal quantities,,
puti,/puˈtɪʔ/,"the colour white, the albumen; the egg white",,
puti,/puˈtɪʔ/,(sarcastic) used as a reply to questions asking about,,
puti,/puˈtɪʔ/,(sarcastic) used as a reply to questions asking about,,
rajah,/ˈrad͡ʒɐ/,(historical) The ruler of the Indianized rajahnate,,
rosquillos,/ɾ̪os̪ˈkil̪ˌjos̪/,a ring biscuit with scalloped edges originally produced,,
sakto,/ˈsakto/,that which is correct,,
sakto,/ˈsakto/,"correct, enough",,
sala,/ˈs̺ala/,living room,,
sala,/ˈs̺ala/,"a tree, Lepidopetalum perrottetii",,
sala,/ˈs̺ala/,(theology) sin,,
Sambag,/ˈsɐmˌbɐɡ/,"A barangay of Bogo, Cebu, Philippines, Two connected",,
Sanciangko,/sɐnˈt͡ʃaŋko/,"A Filipino-Chinese surname, from Min Nan, A street",,
sanga,/ˈsaŋa/,the branch of a plant,,
sanga,/ˈsaŋa/,the giant oceanic manta ray (Manta birostris),,
sanga,/ˈsaŋa/,the giant oceanic manta ray (Manta birostris),,
sangay,/ˈsaˌŋaɪ/,a namesake; a person with the same name as another,,
sapa,/saˈpɐʔ/,a small river; a creek,,
sapot,/s̪aˈpoʔt̪/,clothes; item of clothing,,
sapot,/s̪aˈpoʔt̪/,to annoy; to irritate,,
sapot,/s̪aˈpoʔt̪/,annoyed; irritated,,
sapot,/s̪aˈpoʔt̪/,a tantrum,,
sayop,/saˈjop/,wrong,,
sayop,/saˈjop/,error; fault; mistake,,
sayop,/saˈjop/,to make a mistake; to err,,
sibuyas,/s̪ibˈujas̪/,onion,,
sigay,/ˈs̪iˌɡaɪ/,cowry or cowrie shell.,,
sikatulo,/s̪ikat̪ulo/,"third (denominator in a fraction)., shortened form",,
sil-ip,/ˈsilʔip/,to peep through a small hole or opening,,
sipat,/ˈs̪iˌpat̪/,a naughty or mischievous person,,
sipat,/ˈs̪iˌpat̪/,mischievous; naughty; impish,,
siya,/sɪˈja/,"he or she, this, that, (personal) used to refer to",,
siya,/sɪˈja/,a chair,,
siya,/sɪˈja/,a chair,,
siyam,/s̪ijʌm/,"nine; 9, Synonym: nuwebe or nuybe",,
suba,/ˈsubaʔ/,river,,
sulom,/ˈs̪uˌl̪om/,"the black garden ant (Lasius niger), (by extension)",,
taas,/t̪aʔˈas̪/,"long, tall, high",,
taas,/t̪aʔˈas̪/,"to make something long or tall, to grow taller; increase",,
taas,/t̪aʔˈas̪/,"the upper floors of a building, one's superior; a higher-up,",,
tag-as,/t̪aɡˈaʔs̪/,plural of taas,,
tag-as,/t̪aɡˈaʔs̪/,plural of taas,,
tagiptip,/t̪aˈɡipt̪ip/,"dead skin, dirt, grime",,
tahod,/ˈt̪ahod̪/,an attitude of consideration or high regard; respect,,
tahod,/ˈt̪ahod̪/,"to show respect, to respect",,
tahod,/ˈt̪ahod̪/,a chicken's natural spur; a cockspur.,,
takilya,/ta.ˈkil.ja/,box office; the total amount of money paid by people,,
taming,/ˈtamiŋ/,"shield
Synonyms: sagang, kalasag
Taming ang nakaluwas niya. ― A shield saved him.",,
tanga,/ˈtaŋa/,scorpion,,
tanga,/ˈtaŋa/,"bumbling, careless, thoughtless, slow (of reduced intellectual",,
tanga,/ˈtaŋa/,"To bumble., To be careless., To be slow to comprehend.,",,
tanga,/ˈtaŋa/,"bumbling, careless, thoughtless, slow (of reduced intellectual",,
tanga,/ˈtaŋa/,"To bumble., To be careless., To be slow to comprehend.,",,
taop,/ˈt̪a.ɔp/,to penetrate deeply,,
tapis,/ˈt̪aˌpis̪/,"a towel wrap, a wraparound",,
tapis,/ˈt̪aˌpis̪/,to cover one's body using a towel,,
tapo,/ˈt̪apoʔ/,gather all together in one place,,
tata,/t̪at̪a/,a familiar address to one's father,,
tata,/t̪at̪a/,(childish) a familiar address to a child,,
tata,/t̪at̪a/,to wear out,,
tata,/t̪at̪a/,(childish) a familiar address to a child,,
tata,/t̪at̪a/,to wear out,,
tata,/t̪at̪a/,to wear out,,
tawo,/ˈt̪aˌwo/,"man; a human, character; individual; person, mortal",,
tawo,/ˈt̪aˌwo/,"to be born; to be brought in to the world, to operate;",,
tawo,/ˈt̪aˌwo/,individual,,
taya,/taˈjaʔ/,rust (result of oxidation),,
taya,/taˈjaʔ/,to rust,,
tigbahin,/t̪iɡ.ˈbahin̪/,"(arithmetic, division) divisor; number that divides",,
tigdugang,/t̪iɡ.ˈd̪uɡaŋ/,"(arithmetic, addition) addend; a number that is added",,
tigpilo,/t̪iɡ.pi.l̪oʔ/,(arithmetic) multiplicand; the number that multiples,,
tigpuno,/t̪iɡ.puˈnoʔ/,"(arithmetic, addition) addend; the number that is added",,
tingob,/t̪iˈŋob/,"(arithmetic) the sum; a quantity obtained by addition or aggregation
Synonyms: kabat, sumada",,
tingob,/t̪iˈŋob/,all together; all at the same time; all at once,,
tingob,/t̪iˈŋob/,to do something all at the same time,,
tipas,/ˈt̪iˌpas̪/,to aberrate,,
tipon,/ˈtipon/,"to put together; to join into a group, to live together;",,
tsapa,/ˈt͡ʃapa/,"badge, (historical) safe-conduct",,
tsismosa,/tsisˈmosa/,"female gossiper, nosy parker, eavesdropper",,
tsismosa,/tsisˈmosa/,"nosy, gossipy",,
tulo,/t̪ɔlʊ/,"three; 3, Synonym: tres",,
tulo,/t̪ɔlʊ/,waterdrop; a drop of something liquid.,,
tulo,/t̪ɔlʊ/,to leak; for water or other liquids to drip from a,,
tulo,/t̪ɔlʊ/,leaky; full of leaks and cracks that allows water to,,
tulo,/t̪ɔlʊ/,waterdrop; a drop of something liquid.,,
