L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
سمى,/sam.ma/,"to name, Synonym: لقّب‎ (laʔʔab)",,
سنة,/sa.ne/,year,,
سوى,/saw.wa/,"to do, to make, Synonym: عمل‎ (ʕimil)",,
سيارة,/saj.jaː.ra/,"car, automobile",,
شارع,/ʃaː.reʕ/,street,,
شارك,/ʃaː.rak/,"to share, ‏ما تنسو تشارك الفيديو مع صحابكم.‎‎mā tinsu",,
شاف,/ʃaːf/,"to see, ‏بشوفها كل يوم بالمكتب.‎‎bašūfha kull yōm bil-maktab.I",,
شبه,/ʃa.bah/,"to resemble, to be similar, Antonym: فرق‎ (faraʔ)",,
شتت,/ʃat.tat/,(transitive) to distract,,
شتى,/ʃat.ta/,"to rain, ‏(الدنيا) عم بتشتّي.‎‎ ― (id-dinya) ʕam bitšatti.",,
شجع,/ʃaʒ.ʒaʕ/,"to encourage, to support, Synonyms: شدّ‎ (šadd), دعم‎",,
شحن,/ʃa.ħan/,to charge (e.g. one's cellphone),,
شخص,/ʃaxsˤ/,"person, individual, character (in a play, film etc.),",,
شرب,/ʃi.rib/,"to drink, to take (medicine), ‏ما بشرب نبيد.‎‎mā bašrab",,
شرح,/ʃa.raħ/,"to explain, Synonym: فهّم‎ (fahham)",,
شرى,/ʃa.ra/,"to buy, to purchase, Antonym: باع‎ (bāʕ)",,
شك,/ʃakk/,"to doubt, to distrust, to suspect",,
شكر,/ʃa.kar/,"to thank, ‏أشكرك‎‎ (formal, to a male) ― ʔaškorak ―",,
شكرا,/ʃuk.ran/,"thanks, thank you, ‏شكرا كتير‎‎ ― šukran ktīr ― thank",,
شكل,/ʃak.kal/,"to form, to shape, to give shape to, Synonym: كوّن‎",,
شكى,/ʃa.ka/,to complain,,
شلح,/ʃa.laħ/,"to undress, to take off (clothes), Antonym: لبس‎ (labas)",,
شم,/ʃamm/,"to smell, to sniff",,
شهر,/ʃahr/,month,,
شو,/ʃuː/,"(interrogative) what?, Synonym: إيش‎ (ʔēš)",,
شوبان,/ʃoː.baːn/,feeling hot,,
شيش,/ʃaj.jaʃ/,"to smoke shisha, Synonyms: أرجل‎ (ʔarjal), شرب أرجيلة‎",,
شيك,/ʃaj.jak/,to check,check,t͡ʃˈɛk
صاح,/sˤaːħ/,"to yell, shout, Synonym: صرخ‎ (ṣaraḵ)",,
صار,/sˤaːr/,"to happen, ‏بكرا منشوف شو بصير.‎‎bukra minšūf šū biṣīr.Tomorrow",,
صب,/sˤabb/,"to pour, to pour out, Synonym: كبّ‎ (kabb)",,
صبح,/sˤubħ/,morning,,
صبر,/sˤa.bar/,to be patient,,
صبر,/sˤa.bar/,patience,,
صبر,/sˤa.bar/,patience,,
صحى,/sˤaħ.ħa/,"(transitive) to wake up, Synonyms: وعّى‎ (waʕʕa), نبّه‎",,
صحي,/sˤi.ħi/,"(intransitive) to wake up, to get sober, Synonyms:",,
صدق,/sˤad.daʔ/,"to believe, ‏بتصدّقي إنّها بتقلّي إنّه رنا قالتلها",,
صديق,/sˤa.diːq/,"friend, Synonym: صاحب‎ (ṣāḥeb)",,
صرخ,/sˤa.rax/,"to scream, to shout, to shriek, Synonym: صاح‎ (ṣāḥ)",,
صرف,/sˤa.raf/,"to spend money, to change money (to another currency",,
صفر,/sˤifr/,zero,,
صلح,/sˤal.laħ/,"to fix, to repair, Synonym: زبّط‎ (zabbaṭ)",,
صلى,/sˤal.la/,to pray,,
صمم,/sˤam.mam/,"to design, (by extension) to plan, to intend, Synonym:",,
صوت,/sˤoːt/,to vote,,
صوت,/sˤoːt/,"voice, sound, noise, vote",,
صوت,/sˤoːt/,"voice, sound, noise, vote",,
ضاع,/dˤaːʕ/,to get lost,,
ضاف,/dˤaːf/,"to add, to attach, Synonym: زاد‎ (zād)",,
ضايق,/dˤaː.jaʔ/,"(transitive) to annoy, Synonym: زعج‎ (zaʕaj)",,
ضب,/dˤab/,"to put away, to pack (clothes, etc.), to organize,",,
ضرب,/dˤa.rab/,"to hit, to strike, to beat, Synonym: خبط‎ (ḵabaṭ)",,
ضعف,/dˤi.ʕif/,"to lose weight, Antonym: نصح‎ (niṣiḥ)",,
ضغط,/dˤa.ɣatˤ/,"to press, Synonyms: عصّ‎ (ʕaṣṣ), كبس‎ (kabas), to pressure",,
ضل,/dˤall/,"to stay, to remain, Synonym: بقي‎ (biʔi), ‏إحنا رح",,
ضوى,/dˤa.wa/,"to turn on the light, to turn on (a device), to light",,
ضيع,/dˤaj.jaʕ/,"(transitive) to lose, to misplace",,
طاب,/tˤaːb/,"(intransitive) to heal, to recover, to get better,",,
طار,/tˤaːr/,(intransitive) to fly,,
طالما,/tˤaː.la.ma/,"because, since, as, Synonym: بما إنّه‎ (bi-ma ʔinno),",,
طبخ,/tˤa.bax/,(transitive) to cook,,
طبع,/tˤab.baʕ/,to normalize relations with another country (esp. Israel),,
طخ,/tˤaxx/,"to shoot, to fire",,
طش,/tˤaʃ/,"to wander, to roam, Synonyms: تجوّل‎ (tjawwal), رحل‎",,
طعمى,/tˤaʕ.ma/,to feed,,
طفى,/tˤa.fa/,"to turn off the light, to turn off (a device), to put",,
طلب,/tˤa.lab/,"to request, to order, Synonym: وصّى‎ (waṣṣa)",,
طلق,/tˤal.laʔ/,to divorce,,
طمن,/tˤam.man/,"to put at ease, to assure",,
طور,/tˤaw.war/,(transitive) to develop,,
طول,/tˤaw.wal/,"to last, to take time (esp. a long time), to lengthen,",,
طول,/tˤaw.wal/,"length, height (of a person)",,
طول,/tˤaw.wal/,"length, height (of a person)",,
طيارة,/tˤaj.jaː.ra/,"plane, airplane, kite",,
طيز,/tˤiːz/,"(vulgar) ass; arse (buttocks), Synonym: قفا‎ (ʔafa)",,
ظن,/zˤann/,"to think, to suppose, to guess (that something is the",,
عاش,/ʕaːʃ/,"to live, to be alive, (by extension) to reside (somewhere),",,
عالج,/ʕaː.laʒ/,"to treat (a patient or illness), to address or deal",,
عبر,/ʕab.bar/,"to express, to consider, to care about",,
عبط,/ʕa.batˤ/,to hug,,
عبى,/ʕab.ba/,"(transitive) to fill, to fill up, to fill in, Synonym:",,
عد,/ʕadd/,"to count, Synonym: حسب‎ (ḥasab)",,
عدل,/ʕad.dal/,"to edit, to modify",,
عذب,/ʕaz.zab/,to torture,,
عزم,/ʕa.zam/,to invite,,
عشان,/ʕa.ʃaːn/,"for, because of, Synonym: منشان‎ (minšān, “for, for",,
عشان,/ʕa.ʃaːn/,"because (before a past or present verb), Synonyms:",,
عشرة,/ʕa.ʃa.ra/,ten,,
عشرين,/ʕiʃ.riːn/,twenty,,
عض,/ʕadˤdˤ/,to bite,,
عطس,/ʕa.tˤas/,"to sneeze, ‏أي حدا بعطس لازم يستخدم محرمة وبعدين يكبّها",,
عقم,/ʕaq.qam/,to sterilize,,
عمر,/ʕumr/,"to build, to rebuild",,
عمر,/ʕumr/,"lifetime, life span, age, ‏قديش عمرك?‎‎ ― ʔaddēš ʕumrak/-ek?",,
عمر,/ʕumr/,"lifetime, life span, age, ‏قديش عمرك?‎‎ ― ʔaddēš ʕumrak/-ek?",,
عمل,/ʕi.mil/,"to do, Synonym: سوّى‎ (sawwa), ‏شو بتحبّ نعمل؟‎‎šu",,
عوض,/ʕaw.wadˤ/,to compensate,,
عيط,/ʕaj.jatˤ/,"to cry, Synonym: بكى‎ (baka)",,
غاب,/ɣaːb/,"to be absent, Antonym: حضر‎ (ḥiḍir)",,
غار,/ɣaːr/,"to be jealous or envious, Synonym: حسد‎ (ḥasad)",,
غرق,/ɣi.riʔ/,(intransitive) to drown,,
غش,/ɣaʃʃ/,"to cheat, to deceive",,
غصب,/ɣa.sˤab/,"to force, to compel, to make (someone do something),",,
غمض,/ɣam.madˤ/,to shut one's eyes,,
غنى,/ɣan.na/,to sing,,
فات,/faːt/,"to enter, to go in, to come in (+ على‎), Synonyms:",,
فاجأ,/faː.ʒaʔ/,"to surprise, Synonyms: لخم‎ (laḵam), نقّز‎ (naʔʔaz)",,
فاز,/faːz/,to win,,
فاق,/faːʔ/,"(intransitive) to wake up, Synonyms: صحي‎ (ṣiḥi), وعي‎",,
فتح,/fa.taħ/,"to open, Antonym: سكّر‎ (sakkar)",,
فحص,/fa.ħasˤ/,to examine,,
فرجى,/far.ʒa/,to show,,
فرشى,/far.ʃa/,to brush,,
فصص,/fasˤ.sˤasˤ/,to fart,,
فضح,/fa.dˤaħ/,"to expose, to shame (publicly), to disgrace",,
فضل,/fadˤ.dˤal/,to prefer,,
فضى,/fadˤ.dˤa/,"(transitive) to empty, to empty out, to vacate
Antonym: عبّى‎ (ʕabba)",,
فكك,/fak.kak/,"(transitive) to break down, to disassemble",,
فلسطين,/fa.las.tˤiːn/,Palestine (a country in Asia),,
فلسف,/fal.saf/,"to philosophize, to speak pedantically, to lecture",,
فوت,/faw.wat/,"to bring in, to put in, to let in, Synonym: دخّل‎ (daḵḵal)",,
فوق,/foːʔ/,"up, upstairs, Antonym: تحت‎ (taḥt)",,
فوق,/foːʔ/,"above, over, Antonym: تحت‎ (taḥt)",,
في,/fi/,"in, inside, at, Synonym: بـ‎ (b-), with, by means of,",,
فيه,/fiː/,"there is, there are, Antonyms: مافي‎ (mā-fi), ما فيش‎",,
قارن,/qaː.ran/,to compare,,
قاطع,/ʔaː.tˤaʕ/,to boycott,,
قال,/ʔaːl/,"(transitive) to say, Synonym: حكى‎ (ḥaka), ‏شو بتقول",,
قام,/ʔaːm/,"to get up, to stand up, ‏اليوم قمت بكّير.‎‎il-yōm ʔumt",,
قاوم,/qaː.wam/,to resist,,
قبل,/ʔabl/,"before, prior to, Antonym: بعد‎ (baʕd)",,
قبل,/ʔabl/,"to accept, to agree to something, ‏هو مش قابل ييجي",,
قبل,/ʔabl/,"to accept, to agree to something, ‏هو مش قابل ييجي",,
قتل,/ʔa.tal/,"to kill, to murder, to beat, Synonym: دبح‎ (dabaḥ)",,
قح,/ʔaħħ/,to cough,,
قدام,/ʔud.daːm/,"in front of, Antonym: ورا‎ (wara)",,
قديش,/ʔad.deːʃ/,"how much?, ‏قديش الساعة؟‎‎ ― ʔaddēš is-sāʕa? ― What",,
قديش,/ʔad.deːʃ/,"how much?, ‏كل قديش؟‎‎ ― kull ʔaddēš? ― How often?",,
قرا,/ʔa.ra/,"to read, ‏ايمتى كان آخر مرّة قريتلك كتاب؟‎‎emta kān",,
قرب,/ʔar.rab/,"to make close, to bring close",,
قرر,/ʔar.rar/,"to decide, to resolve, ‏حتّى تحمي حالنا، قرّرنا إنّه",,
قص,/ʔasˤ/,to cut,,
قضى,/ʔa.dˤa/,"to spend (time), ‏الناس اللي بتقضي معهم معظم وقتك همه",,
قعد,/ʔa.ʕad/,"to sit down, to sit (+ على‎), ‏قعدت اخر صفّ.‎‎ʔaʕadt",,
قفل,/ʔaf.fal/,"to lock, Synonym: سكّر‎ (sakkar)",,
قلق,/ʔi.liʔ/,"to be anxious, to be worried, to be concerned",,
كان,/kaːn/,"to be, Synonym: (rural) بقى‎ (baka), ‏الشباب كانو في",,
كب,/kabb/,"(transitive) to spill, to pour out, Synonym: صبّ‎ (ṣabb),",,
كبر,/kab.bar/,"to enlarge, (by extension) to exaggerate, Synonym:",,
كبس,/ka.bas/,"to press, to click, Synonyms: ضغط‎ (ḍaḡaṭ), عصّ‎ (ʕaṣṣ)",,
كتب,/ka.tab/,"to write, ‏كتبت لأهلي.‎‎katabt la-ʔahli.I wrote to",,
كذب,/kaz.zab/,to lie,,
كرر,/kar.rar/,"to repeat, Synonym: عاد‎ (ʕād)",,
كره,/ki.rih/,"to hate, Antonym: حبّ‎ (ḥabb)",,
كسب,/ki.sib/,"to gain, to win, Synonym: ربح‎ (ribiḥ)",,
كسر,/ka.sar/,"to break, to defy",,
كشف,/ka.ʃaf/,"to reveal, to expose, to uncover, to discover",,
كفى,/kaf.fa/,"to suffice, to be enough, ‏بكفّي!‎‎ ― bikaffi! ― That's",,
كلف,/kal.laf/,"to cost, to commission, to entrust (someone) with a",,
كلم,/kal.lam/,"to call (someone), Synonym: رنّ‎ (rann)",,
كمان,/ka.maːn/,"also, too, as well, Synonym: برضه‎ (barḍo), more, ‏كمان",,
كمل,/kam.mal/,"to continue, to go on, Synonym: استمرّ‎ (istamarr),",,
كويس,/kwaj.jes/,"good, nice, fine
Synonym: منيح‎ (mnīḥ)",,
كيف,/kiːf/,how?,,
لاحظ,/laː.ħazˤ/,"to notice, Synonym: انتبه‎ (intabah)",,
لازم,/laː.zem/,necessary,,
لازم,/laː.zem/,"(false verb, followed by subjunctive verb) must",,
لاقى,/laː.ʔa/,"to find, to encounter",,
لام,/laːm/,"to blame, to scold, to reproach",,
لبس,/la.bas/,"to get dressed, to put on (clothes), to wear, Antonym:",,
لبى,/lab.ba/,"(formal) to grant (a request), to meet (a demand),",,
لحد,/la.ħad/,"until, as far as, up to, Synonyms: لـ‎ (la-), حتى‎",,
لحس,/la.ħas/,to lick,,
لزم,/li.zim/,to be necessary,,
لسا,/lis.sa/,"still, not yet (in a negated sentence)",,
لعب,/li.ʕib/,"to play, ‏الولاد عم بلعبو في الشارع.‎‎il-ūlād ʕamm",,
لف,/laff/,"(intransitive) to turn, ‏لفّ عشمالك!‎‎ ― liff ʔa-šmālak",,
لقى,/la.ʔa/,"to find, to encounter",,
لمس,/la.mas/,to touch,,
ليل,/leːl/,"night, nighttime, ‏نص الليل‎ ― noṣṣ il-lēl ― midnight,",,
ليلة,/leː.le/,"a night, late evening, Antonym: يوم‎ (yōm)",,
مات,/maːt/,"to die, Synonym: توفّى‎ (twaffa)",,
مادام,/ma.daːm/,"while, as long as, Synonyms: طالما‎ (ṭāla-ma), بينما‎",,
مارس,/maː.ras/,"to practice (a profession), to apply, to exert",,
ماما,/mˤaː.mˤa/,"(childish) mom, mum, mama, an affectionate form of",,
متأخر,/mit.ʔax.xer/,"late, Antonyms: (as adverb) بكير‎ (bakkīr), بدري‎ (badri)",,
مثل,/maθ.θal/,"to act, to represent",,
محطة,/ma.ħat.ta/,"station (bus, railway, radio etc.)",,
محل,/ma.ħall/,"place, room, Synonyms: مكان‎ (makān), مطرح‎ (maṭraḥ),",,
محى,/ma.ħa/,to erase,,
مد,/madd/,"to extend, to stretch",,
مدح,/ma.daħ/,to praise,,
مدير,/mu.diːr/,"manager, director, head",,
مرات,/mar.raːt/,"plural of مرّة‎ (marra, “time, instance”)
‏بوصّيه كتير مرّات، بس هو مش قابل.‎‎bawaṣṣīh ktīr marrāt, bas huwwe miš ʔābel.I ask him often, but he's refusing.(literally, “I ask him many times, but he's not agreeing.”)",,
مزح,/ma.zaħ/,"to joke, Synonym: نكّت‎ (nakkat)",,
مسا,/ma.sa/,evening,,
مسك,/ma.sak/,"to grab, to hold",,
مش,/miʃ/,"not (used to negate a nominal phrase), ‏مش مشكلة‎‎",,
مشروب,/maʃ.ruːb/,"drink, beverage (mainly alcoholic)",,
مشى,/ma.ʃa/,to walk,,
مص,/masˤsˤ/,to suck,,
مضغ,/ma.dˤaɣ/,to chew,,
مطار,/ma.tˤaːr/,airport,,
مطبخ,/matˤ.bax/,kitchen,,
مع,/maʕ/,"with, together with, in the company of, (by extension)",,
منشان,/min.ʃaːn/,"for, for the sake of, Synonym: عشان‎ (ʕašān, “for,",,
منشان,/min.ʃaːn/,"so that, in order to (before a subjuctive verb), Synonyms:",,
منع,/ma.naʕ/,"to forbid, Synonym: حرّم‎ (ḥarram), Antonym: سمح‎ (samaḥ),",,
منيح,/mniːħ/,"good, Synonym: كويّس‎ (kwayyes)",,
منيح,/mniːħ/,well,,
مي,/mˤaj/,"water, ‏كاسة مي / كباية مي‎ ― kāset mayy / kubbāyet",,
ميز,/maj.jaz/,"to distinguish, to differentiate, Synonym: فرق‎ (faraʔ)",,
مين,/miːn/,who?,,
ناسب,/naː.sab/,"to suit, to be suitable",,
ناقش,/naː.qaʃ/,to discuss,,
ناك,/naːk/,(vulgar) to fuck,,
نام,/naːm/,"to sleep, ‏بنام شوي بعد الغدا.‎‎banām šway baʕd il-ḡada.I",,
نجح,/ni.ʒiħ/,to succeed,,
ندم,/ni.dim/,"to regret, Synonym: تندّم‎ (tnaddam)",,
نرفز,/nar.faz/,"to agitate, to annoy, to make nervous",,
نسي,/ni.si/,"to forget, ‏ما تسني تحطّي اسمي عالمشروع، آه؟‎‎mā tinsi",,
نشر,/na.ʃar/,"to publish, to publicize, to post (online), to put",,
نشف,/ni.ʃif/,"(intransitive) to dry, to dry up
Antonym: انبلّ‎ (inball)",,
نشف,/ni.ʃif/,"(transitive) to dry
Synonym: جفّف‎ (jaffaf)
Antonym: بلّ‎ (ball)",,
نضف,/nadˤ.dˤaf/,to clean,,
نط,/natˤ/,to jump,,
نظف,/nadˤ.dˤaf/,Alternative spelling of نضّف‎ (naḍḍaf),,
نظم,/nazˤ.zˤam/,"to organize, to arrange, Synonyms: رتّب‎ (rattab),",,
نعس,/ni.ʕis/,"to become sleepy, to doze, to nod off",,
نفخ,/na.fax/,to inflate,,
نفع,/na.faʕ/,"to be beneficial, to be useful, to be suitable, to",,
نفى,/na.fa/,"to deny, to deport, to banish, to exile, to expel,",,
نقص,/naʔ.ʔasˤ/,"to reduce, to decrease",,
نقل,/na.ʔal/,"(transitive) to move, to pass on, to transfer, Synonym:",,
نقى,/naʔ.ʔa/,"to select, to pick
Synonym: اختار‎ (iḵtār)",,
نكت,/nak.kat/,"to joke, Synonym: مزح‎ (mazaḥ)",,
نكر,/na.kar/,to deny,,
نهار,/nhaːr/,"day, daytime, Antonym: ليل‎ (lēl)",,
هاجر,/haː.ʒar/,"to migrate, Synonym: هجّ‎ (hajj)",,
هدد,/had.dad/,to threaten,,
هناك,/ho.naːk/,"there, Synonym: (regional) غاد‎ (ḡād)",,
هو,/huw.we/,he (third-person masculine singular subject pronoun),,
هون,/hoːn/,here,,
هي,/hij.je/,she (third-person feminine singular subject pronoun),,
هي,/hij.je/,"this here, ‏هيّ الكتاب.‎‎ ― hayy li-ktāb ― This here",,
هي,/hij.je/,"this here, ‏هيّ الكتاب.‎‎ ― hayy li-ktāb ― This here",,
واجه,/waː.ʒah/,"to confront, to meet, to encounter",,
واحد,/waː.ħad/,one,,
واحد,/waː.ħad/,single,,
واحد,/waː.ħad/,"person, (after a number) people",,
واحد,/waː.ħad/,"one, someone",,
واحدة,/waːħ.de/,feminine of واحد‎ (wāḥad),,
وافق,/waː.faʔ/,"to agree, Antonyms: عارض‎ (ʕāraḍ), خالف‎ (ḵālaf)",,
ودع,/wad.daʕ/,to say goodbye,,
ورا,/wa.ra/,"behind, Antonym: قدّام‎ (ʔuddām)",,
ورجى,/war.ʒa/,to show,,
وزع,/waz.zaʕ/,"to distribute, to share, to divvy up, Synonym: قسّم‎",,
وصل,/wasˤ.sˤal/,"to join, to connect, Antonym: فصل‎ (faṣal)",,
وصل,/wasˤ.sˤal/,"to arrive, to reach, Antonym: طلع‎ (ṭiliʕ)",,
وصل,/wasˤ.sˤal/,"(transitive) to take, to convey, to deliver, ‏بابا،",,
وصل,/wasˤ.sˤal/,"to arrive, to reach, Antonym: طلع‎ (ṭiliʕ)",,
وصل,/wasˤ.sˤal/,"(transitive) to take, to convey, to deliver, ‏بابا،",,
وصل,/wasˤ.sˤal/,"(transitive) to take, to convey, to deliver, ‏بابا،",,
وصى,/wasˤ.sˤa/,"to recommend (that someone to do something), ‏بوصّيك",,
وضح,/wadˤ.dˤaħ/,to clarify,,
وطى,/watˤ.tˤa/,"to lower (the volume, one's voice, etc.), Antonym:",,
وظف,/wazˤ.zˤaf/,"to employ, to hire, Synonym: شغّل‎ (šaḡḡal)",,
وفر,/waf.far/,"to save money, to economize",,
وقت,/waʔt/,time,,
ولع,/wal.laʕ/,"to set on fire, to light on fire",,
يوم,/joːm/,"day, Antonym: ليلة‎ (lēle)",,
چ,/ɡiːm/,A modified letter based on ج‎ to represent the sound /ɡ/.,,
