L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
gerhana,/ɡər.ha.na/,"(astronomy) eclipse, passage of a planetary object",,
gerigi,/ɡəriɡi/,tooth (saw tooth),,
gering,/ɡə.riŋ/,(Palace Malay) sick.,,
germanium,[ɡə(r)maniom],germanium (chemical element),germanium,d͡ʒɜːmˈeɪniəm
getah,/ɡətah/,latex; rubber,,
gigi,/ɡiɡi/,tooth (biological tooth),,
gigit,/ɡiɡet/,(transitive) to bite (to cut off a piece by clamping,,
gila,/ɡila/,"mad, crazy., Kau gila ke?!Are you crazy?!, Antonym:",,
gila,/ɡila/,"(colloquial) very; so., Hebat gila budak tu!That kid",,
gincu,/ɡint͡ʃu/,lipstick (make-up for the lips),,
gingam,/ɡiŋam/,gingham (a cotton fabric made from dyed and white yarn,gingham,d͡ʒˈɪŋæm
ginjal,/ɡind͡ʒal/,(anatomy) kidney (an organ in the body),,
gita,/ɡi.ta/,(archaic) song,,
golok,/ɡoloʔ/,"A cutting tool, similar to a machete, used in agriculture",,
Golok,/ɡoloʔ/,(sungai~) A river in Malaysia and Thailand that flows,,
gong,/ɡoŋ/,(music) a gong,,
gong,/ɡoŋ/,"(botany) Helicia petiolaris
Synonym: putat tepi",,
gong,/ɡoŋ/,"(obsolete) a bit crazy
Synonym: gila
Antonym: waras",,
gonggong,/ɡoŋɡoŋ/,to bark (to make a loud noise (dogs)),,
googol,/ɡoɡol/,googol,googol,ɡˈuːɡɑːl
googolpleks,/ɡoɡolplɛks/,googolplex (ten to the power of a googol),googolplex,ɡˈuːɡəlplˌɛks
goreng,/ɡo.reŋ/,fried,,
goreng,/ɡo.reŋ/,to fry,,
goreng,/ɡo.reŋ/,(slang) the skill of plucking a guitar string at an,,
goreng,/ɡo.reŋ/,(slang) the skill of plucking a guitar string at an,,
gosok,[ɡo.soʔ],"to brush, to scour, to rub",,
gostan,/ɡostan/,to reverse (backwards),go,ɡˈoʊ
graviti,[ɡraviti],gravity (resultant force on Earth's surface),gravity,ɡɹˈævᵻɾi
gubra,/ɡäbˈräː/,nervous; anxious,,
gula,/ɡulə/,sugar (sucrose from sugar cane or sugar beet and used,,
guli,/ɡuli/,marble (spherical ball),,
guling,/ɡuleŋ/,"to roll, to overthrow (of governments etc)",,
guni,/ɡuni/,sack made from natural fibre,,
gunting,/ɡunteŋ/,scissors (tool used for cutting),,
guntur,/ɡunto(r)/,thunder,,
gunung,/ɡunuŋ/,mountain (large mass of earth and rock),,
guruh,/ɡuruh/,thunder (sound caused by lightning),,
gurun,/ɡuron/,"desert, wasteland",,
H,[et͡ʃ],"The eighth letter of the Malay alphabet, written in the Latin script.",,
ha'ah,[häʔ.ä(h)],"(Colloquial, Nonstandard) yes; grammatical interjection for affirmation
Ha'ah, ini Patrick.Yes, this is Patrick.",,
haba,/ha.ba/,"(energy form) latent heat, heat conduction",,
habuk,/ha.buk/,"dust (fine, dry particles)",,
hadap,/hadap/,(transitive) to face (position oneself/itself towards),,
hadiah,/ha.di.(j)ah/,gift,,
hafnium,[hafniom],hafnium,hafnium,hˈæfniəm
hahnium,/hahniom/,"(chemistry, obsolete) dubnium (chemical element)",hahnium,hˈɑːniəm
hai,/hai/,"used to call out to people., Hai orang-orang yang beriman!,",,
hai,/hai/,"(informal) used as a greeting., Hai, tengah buat apa",hi,hˈaɪ
hai,/hai/,"(informal) used as a greeting., Hai, tengah buat apa",hi,hˈaɪ
haiwan,[hai̯wan],"animal (organism), animal (organism other than man),",,
haiwan,[hai̯wan],animal (of animals),,
halaju,/halad͡ʒu/,"(physics) Velocity, Rapidity of motion.",,
halaman,/halaman/,"courtyard, cleared space before a house, page of a",,
halau,/halau̯/,to drive away (to force someone to leave),,
halia,/halia/,ginger (Zingiber officinale),,
hamba,/hamba/,slave,,
hamba,/hamba/,"(dated, possibly obsolete) I (me, my)",,
Hang,[häŋ],"(historical) A title in early Malay Muslim states bestowed upon those who have done good for the state.
E.g. Hang Tuah, Hang Li Po",,
hangat,/ha.ŋat/,"hot, Hangatnya air ni!This water is so hot!, Synonym:",,
hangit,/ha.ŋit/,"foul, rotten (smell of food), Nasi lemak ini berbau",,
hantar,/hanta(r)/,(intransitive) to deliver (bring or transport something,,
hantu,/hantu/,"ghost (spirit appearing after death), Ia takut hantu.He",,
hanya,/haɲə/,only,,
hanyir,/haɲe(r)/,fetid (Foul-smelling),,
hanyut,/ha.ɲut/,"drift, adrift (floating at random)",,
harap,/harap/,to hope,,
hari,[hari],"day (period of 24 hours), day (period from midnight",,
harimau,/harimau̯/,"panther (big cat of genus Panthera), tiger (The mammal",,
Haron,/haron/,"Alternative form of Harun, A male given name from Hebrew",,
Harun,/haron/,"Aaron (biblical brother of Moses), Aaron; A male given",,
hassium,[hasiom],hassium (chemical element),hassium,hˈæsiəm
hati,/hati/,"(anatomy) liver (organ of the body), hati rapuh ― brittle",,
hatur,/hato(r)/,Obsolete form of atur.,,
hayam,/hajam/,Obsolete form of ayam.,,
helang,/həlaŋ/,eagle (Any of several large carnivorous birds in the,,
helium,/heliom/,helium (chemical element),helium,hˈiːliəm
helo,/helo/,hello,hello,həlˈoʊ
hembus,/həm.bus/,"to blow (air) hard, Hembus nafasTo exhale air",,
hempedal,/həmpədal/,gizzard (portion of the esophagus with ingested grit),,
hempedu,/həmpədu/,(biochemistry) bile (secretion produced by the liver),,
hentak,/hən.tak/,"to stomp, to stamp with one's foot",,
hentam,/hən.tam/,"to hit hard, Alex menghentam bantalnya untuk melepaskan",,
henti,/hənti/,to stop (cease moving),,
hiang,/hiaŋ/,god (deity),,
hias,/hiˈjäs/,to decorate.,,
hiasan,/hijäˈsän/,decoration.,,
hidrogen,/hidroɡən/,hydrogen (chemical element),hydrogen,hˈaɪdɹəd͡ʒən
hidung,/hidoŋ/,nose (organ of the face),,
hidup,/hidop/,"life, Synonym: nyawa",,
hidup,/hidop/,to live,,
hijau,[hid͡ʒau̯],"green (having green as its colour), environmentally",,
hijau,[hid͡ʒau̯],green (colour),,
hilang,/hilaŋ/,"(Transitive) to lose, (Intransitive) to disappear,",,
himar,/hima(r)/,donkey (a domestic animal),,
hisap,/hisap/,(transitive) to suck (to use the mouth to pull in (liquid,,
hitam,[hitam],"black (absorbing all light), Orang itu memiliki kereta",,
hitam,[hitam],black (colour),,
hitung,/hitoŋ/,to count (to enumerate or determine number),,
hiu,/hiu/,Obsolete form of yu.,,
hoi,/hoi/,"hey; interjection used to call out to people, Hoi,",,
holmium,[hɔlmiom],holmium (chemical element),holmium,hˈoʊmiəm
hospital,/hɔspital/,hospital (building),hospital,hˈɑːspɪɾəl
hujan,/hud͡ʒan/,rain (condensed water from a cloud),,
hujung,/hud͡ʒoŋ/,"endmost (last in a series, furthest away)",,
hujung,/hud͡ʒoŋ/,tip (extreme top of something),,
hulu,/hulu/,"(anatomy, obsolete) head (part of the body), upstream,",,
huma,/humə/,"dry or hill rice field, newly cleared land",,
huruf,/hurof/,letter (letter of the alphabet),,
huski,/huski/,husky (Any of several breeds of dogs used as sled dogs),husky,hˈʌski
hutan,/hutan/,forest (dense collection of trees),,
hutang,/hu.taŋ/,"debt; an amount of money one owes someone else, Kau",,
-i,/i/,"locative, repetitive, or exhaustive
Sayangi Kuala Lumpur. ― Love Kuala Lumpur.
Renangi kolam itu. ― Swim that pool.",,
I,[ai̯],"The ninth letter of the Malay alphabet, written in the Latin script.",,
ia,/ia/,"he, she",,
ialah,/iəlah/,to be,,
ialah,/iəlah/,(predicate marker) to be,,
iau,/iau̯/,(onomatopoeia) sound of a cat meowing,,
iau,/iau̯/,to meow,,
Ibrahim,/ibrahem/,"Abraham; Ibrahim (prophet), Abraham; A male given name",,
ibu,/ibu/,mother,,
ijazah,/id͡ʒazah/,A certificate usually been used for Bachelor's degree,,
Ijok,/id͡ʒoʔ/,Ijok (a town in Selangor),,
ijok,/id͡ʒoʔ/,(pre-1972) Obsolete spelling of ijuk,,
ijuk,/id͡ʒoʔ/,gomuti (Arenga pinnata),,
ikan,/ikan/,fish (vertebrate animal),,
iklan,[ik.län],advertisement (commercial solicitation),,
ikut,/ikʊt/,to follow; to accompany,,
ilah,/ilah/,god (deity),,
imbas,/ˈimbas/,a glimpse; a glance,,
imbas,/ˈimbas/,(computing) to scan,,
impi,/impi/,"to dream (to hope; to wish), Synonym: mimpi",,
ina,/inə/,"mother (female (human) who parents a child, gives birth",,
inap,/inap/,"to stay and sleep (in a particular place), Saya akan",,
indera,/indəra/,Any of the manners by which living beings perceive,,
indera,/indəra/,To shape or give shape upon.,,
indium,[indiom],indium (chemical element),indium,ˈɪndiəm
Indogsial,/in.doɡ.si.al/,"(slang, derogatory, offensive, ethnic slur) An Indonesian.",,
Indon,/indon/,"Indonesia., Kau pernah tak pergi Indon?Have you ever",,
Indon,/indon/,"Indonesian., Pelat Indon ― Indonesian accent",,
Indonesia,/indonesiə/,Indonesia,Indonesia,ɪndoʊnˈiːʒə
Indonesia,/indonesiə/,Indonesian,Indonesia,ɪndoʊnˈiːʒə
infrabunyi,/infrəbuɲi/,(physics) infrasound (low-frequency sound waves),infra-,ˈɪnfɹə
inframerah,/infrəmerah/,infrared,infra-,ˈɪnfɹə
Inggeris,/iŋɡəres/,"English, bahasa InggerisEnglish language",English,ˈɪŋɡlɪʃ
ingsun,/iŋson/,"(Java) I, me, my, (Java) we, us, our",,
ini,/ini/,"this (the (thing) here), this (known (thing) just mentioned),",,
ini,/ini/,"this (The thing, item, etc. being indicated)",,
insinyur,[ɪnˈsiɲʊr],"(Indonesia) engineer, a person who is qualified or",,
interaksi,/intə(r)aksi/,interaction,interaction,ˌɪntɚɹˈækʃən
iodin,[ioden],iodine (element),iodine,ˈaɪədˌiːn
Ipoh,/ipoh/,"Ipoh (the capital city of the state of Perak, Malaysia)",,
ipoh,/ipoh/,(pre-1972) Obsolete spelling of ipuh,,
ipuh,/ipoh/,"upas (poison from Antiaris toxicaria), upas (poison",,
iridium,[iridiom],iridium (chemical element),iridium,ɪɹˈɪdiəm
isim,/isem/,"name (word or phrase indicating a particular person,",,
Isnin,/isnen/,Monday (day of the week),,
itam,[itam],"(Pontianak, Sanggau) black",,
itam,[itam],"(Pontianak, Sanggau) black",,
iterbium,[itə(r)biom],ytterbium (chemical element),ytterbium,ˈɪɾɚbˌiəm
itik,/iteʔ/,duck,,
itrium,[itriom],yttrium (chemical element),yttrium,ˈɪtɹiəm
itu,/itu/,that (what is being indicated),,
itu,/itu/,that (that thing),,
izin,[ˈizɪn],"(law) permission, (medicine, pharmacy) consent",,
J,[d͡ʒe],"The tenth letter of the Malay alphabet, written in the Latin script.",,
jadi,/dʒa.di/,"to become (to begin to be), Dia akan menjadi seorang",,
jadi,/dʒa.di/,"so (in order that, for that reason), Beri saya wang,",,
jadual,/d͡ʒa.duəl/,"table (grid of data in rows and columns), jadual waktu",,
Jagat,/d͡ʒaɡat/,earth,,
jaguar,/d͡ʒaɡua(r)/,jaguar (Panthera onca),jaguar,d͡ʒˈæɡwɑː͡ɹ
jahat,/dʒa.hat/,"bad, evil, naughty, undisciplined, malicious",,
jahat,/dʒa.hat/,"to commit evil, to sin",,
jahat,/dʒa.hat/,"to commit evil upon someone, Jangan kau menjahati orang-orang",,
jahat,/dʒa.hat/,"(dialect, Johor) a serial killer",,
jahit,/d͡ʒa.hit/,"to sew, to stitch",,
jakal,[d͡ʒakal],jackal (wild canine),jackal,d͡ʒˈækəl
Jakarta,/d͡ʒaka(r)tə/,Jakarta (the capital city of Indonesia),,
jalan,/d͡ʒalan/,path; road; street; track; way,,
jalan,/d͡ʒalan/,"to go on, to go forward, to walk, to pass",,
jam,[d͡ʒam],"hour (Time period of sixty minutes), clock (instrument",,
jamban,/d͡ʒam.ban/,"latrine; privy, Synonym: tandas, (Pahang) bathroom;",,
jangan,/d͡ʒaŋan/,"don't (do not), 2005 February 27,  Mohd Rizman Mat",,
jangkit,/d͡ʒaŋket/,to infect,,
jangkitan,/d͡ʒaŋkitan/,infection,,
jantan,/d͡ʒantan/,male (belonging or referring to the sex having the smaller gametes (of animals and plants)),,
jantung,/d͡ʒantoŋ/,(anatomy) heart (an organ),,
Januari,[d͡ʒanuari],January (first month of the Gregorian calendar),January,d͡ʒˈænjuːˌɛɹi
jari,[dʒä.ɾi],"finger, toe, hand (of watch)",,
jaringan,/d͡ʒareŋan/,"network (fabric or structure of fibrous elements),",,
jarum,/d͡ʒarum/,needle (implement for sewing etc.),,
jauh,/d͡ʒaoh/,"far (remote in space), Tempat itu sangat jauh.That",,
jawab,/d͡ʒawap/,"to answer, Bagaimanakah kamu menjawab soalan nombor",,
jawapan,/d͡ʒawapan/,"answer; response, Jawapan kamu apa eh tadi?What was",,
Jawi,/d͡ʒawi/,Jawi (An alphabet),,
jaya,/d͡ʒa.jə/,"Synonym of kejayaan (“victory, success”)",,
jaya,/d͡ʒa.jə/,"to be successful, to succeed, to win",,
jaya,/d͡ʒa.jə/,having rendered great service,,
jeladeri,/d͡ʒəladəri/,ocean (one of the five large bodies of water),,
jeluang,/d͡ʒəluaŋ/,a type of native paper made from tree barks,,
jendela,/d͡ʒəndelə/,window (opening for light and air),,
Jepang,/d͡ʒəpaŋ/,"(Indonesia) Japan (A Far East country in Asia), (Indonesia)",,
Jepang,/d͡ʒəpaŋ/,(Indonesia) Japanese (pertaining to ethnic group or,,
Jepun,/d͡ʒəpon/,"Japan (country in Asia), Japanese (ethnic group), Japanese",,
Jepun,/d͡ʒəpon/,Japanese (pertaining to ethnic group or language),,
jerang,[d͡ʒə.räŋ],"to put a pan above a fire to cook.
Oleh perempuan itu dijerang­kannya periuk di atas dapur.
By that girl, the pan was put atop the stove.",,
Jerman,/d͡ʒə(r)man/,Germany,German,d͡ʒˈɜːmən
Jerman,/d͡ʒə(r)man/,German,German,d͡ʒˈɜːmən
jerung,/d͡ʒəruŋ/,"shark
Jerung adalah seekor haiwan akuatik yang sangat menakjubkan saya.The shark is an aquatic animal that really amazes me.
Synonyms: yu, iu",,
jijik,/d͡ʒid͡ʒeʔ/,"disgusting (repulsive, distasteful)",,
jika,/d͡ʒikə/,if (supposing that),,
jikalau,/d͡ʒikalau̯/,if (supposing that),,
jingga,/d͡ʒiŋɡə/,"orange (colour)
Daun-daun pokok itu jingga.
The leaves of the tree are orange.",,
jingga,/d͡ʒiŋɡə/,orange (colour),,
jirim,/d͡ʒirem/,(physics) matter (basic structural component of the universe),,
Jitra,/d͡ʒitərə/,"A town in Kedah, Malaysia",,
jitu,/d͡ʒitu/,accurate (exact or careful conformity to truth),,
jiwa,/d͡ʒi.wa/,"soul (life, energy, vigour), content, spirit, (figuratively)",,
Johor,/d͡ʒoho(r)/,Johor (state in Malaysia),,
jong,/d͡ʒɔŋ/,Jong (a Javanese-Malay cargo and passenger ship),,
jual,/d͡ʒual/,to sell,,
juara,/dʒuarə/,champion; winner,,
juga,/d͡ʒuɡə/,also,,
Julai,[d͡ʒulai̯],(Malaysia) July (seven month of the Gregorian calendar),July,d͡ʒuːlˈaɪ
juling,/d͡ʒuleŋ/,"crosseyed (having both eyes oriented inward, especially",,
Jumaat,/d͡ʒuma(ʔ)at/,Friday (day of the week),,
Jun,[d͡ʒon],June (sixth month of the Gregorian calendar),June,d͡ʒˈuːn
juru-,/d͡ʒuru/,"actor, instrument, or someone characterised by the root.
jurujual (“juru + jual (“to sell”)”)
salesperson
juruwang (“juru + wang (“money”)”)
cashier
juruelektrik (“juru + elektrik (“electricity”)”)
electrician
juruterbang (“juru + terbang (“to fly”)”)
airline/aeroplane pilot",,
jurutera,[d͡ʒu.ru.tə.ra],"engineer (Brunei, Malaysia, Singapore) a person who",,
juta,/d͡ʒu.ta/,million,,
K,[ke],"The eleventh letter of the Malay alphabet, written in the Latin script.",,
kabus,/kabos/,mist (water or other liquid finely suspended in air),,
kabut,/kabot/,fog (cloud that forms at a low altitude and obscures,,
kaca,/kat͡ʃa/,glass,,
kacukan,/kä.cʊʔ.kän/,(slang) A mixed-race person.,,
kadmium,[katmiom],cadmium (chemical element),cadmium,kˈædmiəm
kaedah,/kaedah/,method,,
-kah,/kah/,"Used on modal verbs and adverbs in questions, 2016,",,
kaji,/kad͡ʒi/,"lesson, study, branch of study, investigation",,
kaji,/kad͡ʒi/,Plectorhynchus spp.,,
kaji,/kad͡ʒi/,Plectorhynchus spp.,,
kak,/kaʔ/,"older sister, term of address for a female acquaintance",,
kakak,/kakaʔ/,"sister (older woman or girl having the same parents),",,
kakaktua,/kakaʔtuə/,cockatoo (a parrot),,
kakanda,/kakandə/,"older sister (poetic), older sibling (poetic), older",,
kakang,/kakaŋ/,"older sister, older sibling (rare), older brother (rare)",,
kaki,/kaki/,"(anatomy) foot (part of body), leg",,
kakitangan,-an,"staff, personnel",,
kala,/kalə/,"time (inevitable passing of events), time (quantity",,
kala,/kalə/,scorpion,,
kala,/kalə/,scorpion,,
kalah,/kalah/,defeated,,
kalamin,/kalamen/,calamine (zinc oxide or silicate),calamine,kˈælɐmˌiːn
kalau,/ka.lau̯/,"if (supposing that), 2016 September 15,  Assim Hassan,",,
kalau,/ka.lau̯/,"(colloquial) as for, 2017 June 24,  Sim Y. H.,  “Tidak",,
kali,/kali/,Obsolete form of gali.,,
kali,/kali/,river (large stream which drains a landmass),,
kali,/kali/,times,,
kali,/kali/,"to times, to multiply",,
kali,/kali/,river (large stream which drains a landmass),,
kali,/kali/,times,,
kali,/kali/,"to times, to multiply",,
kali,/kali/,times,,
kali,/kali/,"to times, to multiply",,
kalian,/kalian/,"you (plural), you all, y'all, Kalian tengah buat apa",,
kalifornium,[kalifɔ(r)niom],californium (chemical element),californium,kˌælɪfˈoː͡ɹniəm
kalium,[kaliom],potassium (the chemical element),,
kalsium,[kalsiom],calcium (chemical element),calcium,kˈælsiəm
kambing,/kambiŋ/,goat (animal),,
kami,/kami/,"we, us, our (exclusive of the person spoken to), I,",,
Kamis,/kames/,Alternative form of Khamis,,
kampanye,/kam.pa.ɲə/,"(historical, Dutch East Indies, Indonesia) campaign",,
kampong,/kampoŋ/,(pre-1972) Obsolete spelling of kampung,,
kampung,/kampoŋ/,village (a rural habitation of size between a hamlet,,
kampung,/kampoŋ/,"(figuratively) low, vulgar, old-fashioned, (figuratively)",,
kamsia,/kam.siə/,"(informal, colloquial) thank you (an expression of",,
kamsiah,/kam.siah/,"(informal, colloquial) Alternative spelling of kamsia",,
kamu,/kamu/,"you (singular, familiar), Synonyms: anda, awak, dikau,",,
kamus,/kamos/,dictionary (publication that explains the meanings,,
-kan,/kan/,"Used to indicate transitive imperative verbs
Belikan saya sebatang pen. ― Buy me a pen.
Haramkan aktiviti ini. ― Ban this activity.
1303 CE,  Terengganu Inscription Stone:‏داٮع ٮرىكں، كامڡ[تْ]اورع ٮرٯهوٮع‎Datang berikan. Keempat orang berpiutanCome hither. The fourth for debtors.",,
kan,/kan/,isn't it?,,
kanak,/kanaʔ/,"child (a daughter or son), (formal, used in the plural)",,
kanan,/kanan/,right (of direction),,
kancil,"[käɲ.t͡ʃel, -e̞l, -ɪl]","chevrotain, mousedeer (especially Tragulus kanchil)
Hikayat Sang KancilTales of the Mousedeer",,
kanda,/kandə/,"older sister (poetic), older sibling (poetic), older",,
kandang,/kan.daŋ/,"pen, an enclosure (enclosed area) used to contain domesticated animals",,
kandung,/kanduŋ/,"(anatomy) Womb, uterus",,
kandungan,/kanduŋan/,"(anatomy) Womb, uterus",,
kang,/kaŋ/,"older sister, older sibling (rare), older brother (rare)",,
Kangar,/kaŋa(r)/,"Kangar (the capital city of Perlis, Malaysia)",,
kangmas,/kaŋmas/,"older sister, older sibling (rare), older brother (rare)",,
kanin,/kanen/,canine (pertaining to dogs),canine,kˈeɪnaɪn
kanin,/kanen/,canine (dog or wolf),canine,kˈeɪnaɪn
kanyon,[kaɲon],canyon (a valley cut in rock by a river),,
kapal,/kapal/,ship (large water vessel),,
kapas,/ˈka.pas/,"cotton (plant), cotton (fibre)",,
kapasiti,/kapasiti/,"capacity (measure of ability to hold, receive or absorb;",capacity,kəpˈæsᵻɾi
kapuk,/kapoʔ/,kapok (silky fiber from the silk-cotton tree),,
kapur,/kapur/,"lime (calcium oxide, quicklime)",,
karbon,/ka(r)bon/,carbon (chemical element),carbon,kˈɑː͡ɹbən
karet,/karet/,"rubber (of the material)
Karet bernilai sangat tinggi.Rubber is worth a lot.
Synonyms: getah, para",,
karipap,/ka.ri.pap/,curry puff,curry puff,kˈɜːɹi pˈʌf
karya,/kariə/,"work (literary, artistic, or intellectual production)",,
kasau,/kasau̯/,rafter (crossbeam for supporting a roof),,
kasi,/ka.si/,(nonstandard) To give.,,
kasih,/kasih/,"love, care, affection",,
kasih,/kasih/,"to love, to show affection for",,
kasuari,/kasuari/,cassowary (a large flightless bird of the genus Casuarius),,
katak,/kataʔ/,"frog (amphibian), toad., (politics, slang, derogatory)",,
kati,/kati/,"A weight defined as one-hundredth of a pikol, about",,
-kau,/kau̯/,"you, your, Mereka akan membawakau., They will bring",,
kau,/kau̯/,"you, your",,
kau-,/kau̯/,"you, Kauambilnya dari situ?, You took it from there?",,
kaula,/kaulə/,(Java) slave,,
kaula,/kaulə/,"(Java, possibly obsolete) I (me, my), Synonyms: aku,",,
kawal,/ka.wal/,"watchman; patrol; guard, Synonym: penjaga, care; supervision,",,
kawan,[kawan],friend (person whose company one enjoys),,
kawan,[kawan],Classifier used for animals in flocks.,,
kawan,[kawan],(Johor) I (personal pronoun),,
kawula,/kaulə/,(Java) slave,,
kawula,/kaulə/,"(Java) I (me, my)",,
kaya,/kaja/,"rich, wealthy, Keluarga kaya ― Rich family, (figuratively)",,
kayu,/kaju/,"wood (substance), wood (wood from a particular species)",,
KDB,/ke di bi/,Kapal Diraja Brunei; The designation of ships in the Royal Brunei Navy of Brunei.,,
ke-,/kə/,"-th (ordinal number affix), Bulan kelima., The fifth",,
keadaan,/kəadəan/,"existence, condition, situation",,
kebenaran,/kəbənaran/,"permission, Kamu ada kebenarankah untuk pergi ke tandas?Do",,
kecil,/kət͡ʃil/,"small, little
Bola kecilSmall ball
Antonyms: besar, gedang, raya",,
kecuali,/kət͡ʃuali/,except (with the exception of),,
Kedah,/kədah/,Kedah (state in Malaysia),,
kedai,/kədai̯/,"(Malaysia, Indonesia) shop (establishment that sells",,
kedoktoran,/kə.dok.to.ran/,doctorate (academic),,
kedua,[kə.du.ä],"second.
Siapakah yang dapat tempat kedua?
Who got second place?",,
keempat,/kə(ʔ)əmpat/,fourth,,
kejam,/kəd͡ʒam/,to close (the eyes),,
kejam,/kəd͡ʒam/,vicious,,
kejam,/kəd͡ʒam/,vicious,,
kejohanan,/kəd͡ʒohanan/,championship (competition to determine a champion),,
kekabu,/kəkabu/,kapok (silky fiber from the silk-cotton tree),,
kekanda,/kəkandə/,"older sister, older sibling, older brother",,
kekasih,/kəkasih/,"lover; beloved person, Kekasihku seseorang yang bersuara",,
kekunci,/kəkunt͡ʃi/,key (button on a typewriter or computer keyboard),,
kelabu,[kəlabu],"(Malaysia, Brunei) grey (colour)",,
kelabu,[kəlabu],"(Malaysia, Brunei) grey (colour)",,
kelak,/kəlaʔ/,"soon, later, afterwards",,
Kelang,/kəlaŋ/,Klang (a town in Selangor),,
Kelantan,/kəlantan/,Kelantan (state in Malaysia),,
Kelantan,/kəlantan/,Kelantanese (Of or pertaining to the state of Kelantan),,
kelapa,/kəlapə/,coconut (fruit of coco palm),,
kelawar,/kəlawa(r)/,"Alternative form of kelelawar, (card games) clubs",,
keldai,/kəldai̯/,donkey (a domestic animal),,
kelelawar,/kələlawa(r)/,bat (small flying mammal),,
kelima,[kə.li.mä],"fifth.
Siapakah yang dapat tempat kelima?
Who got fifth place?",,
kelinci,/kəˈlɪn.t͡ʃi/,"hare, (rare) rabbit",,
keling,/kəleŋ/,"(literary, archaic) a type of ship",,
Keling,/kəleŋ/,"(literary, dated) Kling, a name applied to all immigrants",,
kelmarin,/kəlmarin/,"the day before yesterday; two days ago, Antonym: lusa,",,
keluarga,/kəluarɡa/,"family (father, mother and their sons and daughters),",,
kemalangan,[kə.maˈlaŋ.an],"(transport, vehicles) accident (unintended event that",,
kemalasan,[kə.mä.lä.sän],laziness.,,
kemas,/kəmas/,tidy; neat,,
kemas,/kəmas/,"to tidy up, to pack up",,
kembang,/kəmbaŋ/,flower (reproductive structure in angiosperms),,
kembang,/kəmbaŋ/,"to expand, to blossom out",,
kembang,/kəmbaŋ/,swollen,,
kembar,/kəmbar/,"twin (either of two people who shared the same uterus,",,
kempen,[kempen],campaign (series of operations undertaken to achieve,campaign,kæmpˈeɪn
kena,/kəna/,"to incur, to bring upon oneself, to be touched adversely,",,
kenapa,/kənapa/,"(informal, colloquial) why; for what reason, Kenapa",,
kencana,[kənt͡ʃanə],gold (element),,
kendatipun,[kən.dä.ti.pʊn],although; though.,,
kening,/kəneŋ/,eyebrow (hair that grows over the bone ridge above the eye socket),,
kentang,/kən.taŋ/,"potato, Ibu sedang merebus kentang di dalam dapur.Mother",,
kentut,/kən.tut/,"fart, flatus",,
kentut,/kən.tut/,"to fart, to pass wind",,
kenyang,/kəɲaŋ/,full; satiated (from eating),,
kepah,/kəpah/,clam (mollusc),,
kepala,/kəpalə/,(anatomy) head (part of the body),,
kepulauan,/kəpulau̯an/,"archipelago, Kepulauan MelayuMalay Archipelago",,
kerakyatan,/kə.rak.ja.tan/,"(archaic) citizenship, Kerakyatan AmerikaAmerican citizenship,",,
kerana,/kə.ra.nə/,"because, 2000,  Siso Kopratasa (Syed Indera Syed Omar)",,
kerang,/kəraŋ/,"blood cockle, ark clam (an Asian species of bivalve resembling the cockle) (Tegillarca granosa)",,
kerbau,/kə(r)bau̯/,water buffalo (large ungulate),,
keretapi,/kəretapi/,Misspelling of kereta api.,,
kerinjal,/kərind͡ʒal/,(anatomy) kidney (an organ in the body),,
kesan,/kəsan/,"mark on something, effect",,
khinzir,/xinze(r)/,pig (mammal of genus Sus),,
kidal,/ki.dal/,"left-handed, Orang kidal, Left-handed person, left,",,
kijang,/kid͡ʒaŋ/,muntjac (Muntiacus),,
kikis,/kikis/,"scraping down (asperities off wood, barnacles off a",,
kilang,/kilaŋ/,"factory (manufacturing place)
Synonym: loji",,
kilat,/kilat/,lightning (flash of light),,
kilat,/kilat/,lightning (extremely fast or sudden),,
kindergarten,/kində(r)ɡa(r)tən/,"kindergarten (educational institution for young children,",kindergarten,kˈɪndɚɡˌɑː͡ɹʔn̩
kini,/kini/,"present
masa kini
the present time",,
kini,/kini/,"now
kini terdapat di kedai yang berdekatan
now available in your nearest store",,
kipas,/ki.pas/,fan,,
kira,/kira/,"to count (to enumerate or determine number), Synonyms:",,
kiri,/kiri/,left (the west side of the body when one is facing,,
kirik,[kireʔ],(Java) puppy (young dog),,
kita,[kitə],"we, us, our (inclusive of the person spoken to), I,",,
kitab,/kitap/,book (collection of sheets of paper bound together,,
Klang,/kəlaŋ/,Alternative form of Kelang,,
kobalt,[kobalt],cobalt (chemical element),cobalt,kˈoʊbɔlt
koi,/koi̯/,"me, I",,
komku,/kɔm.ku/,(comics) A type of illustration which has story and,,
komputer,/kɔmputə(r)/,computer (a programmable device),computer,kəmpjˈuːɾɚ
kongsi,/koŋ.si/,"trade union; joint venture, organization; association,",,
kongsi,/koŋ.si/,"(informal) to share, 2017 September 8,  Syahmi Hassan,",,
kongsi,/koŋ.si/,"(informal) to share, 2017 September 8,  Syahmi Hassan,",,
konsonan,/kɔnsonan/,consonant,,
kontena,/kon.te.nə/,shipping container,container,kəntˈeɪnɚ
Kopenhagen,/kopənhaɡən/,Copenhagen (the capital city of Denmark),Copenhagen,kˌoʊpənhˈeɪɡən
kopernisium,[kɔpə(r)nisiom],copernicium (chemical element),copernicium,kˌoʊpɚnˈɪsiəm
